"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality"
"20:01"," 158","  22"," 157","  21"," 158","  26","----","----","----","0000","0000","----","----","0000","0000"," 264","----","----","----","----","80"," 275"," 227","10071","----"," 264","----"," 294"," 306"," 309"," 306","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:02"," 155","  19"," 157","  20"," 152","  24","----","----","----","0000","0000","----","----","0000","0000"," 264","----","----","----","----","80"," 275"," 227","10071","----"," 264","----"," 294"," 306"," 309"," 306","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:03"," 156","  19"," 157","  20"," 160","  29","----","----","----","0000","0000","----","----","0000","0000"," 264","----","----","----","----","80"," 275"," 227","10071","----"," 263","----"," 294"," 306"," 309"," 306","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:04"," 163","  20"," 158","  20"," 166","  27","----","----","----","0000","0000","----","----","0000","0000"," 264","----","----","----","----","80"," 275"," 227","10072","----"," 263","----"," 293"," 306"," 309"," 306","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:05"," 163","  20"," 158","  20"," 159","  25","----","----","----","0000","0000","----","----","0000","0000"," 264","----","----","----","----","80"," 275"," 227","10072","----"," 263","----"," 293"," 306"," 309"," 306","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:06"," 162","  20"," 159","  20"," 164","  24","----","----","----","0000","0000","----","----","0000","0000"," 264","----","----","----","----","80"," 275"," 227","10072","----"," 263","----"," 293"," 305"," 309"," 306","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:07"," 163","  20"," 159","  20"," 161","  24","----","----","----","0000","0000","----","----","0000","0000"," 264","----","----","----","----","80"," 275"," 227","10072","----"," 263","----"," 293"," 305"," 309"," 306","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:08"," 160","  18"," 160","  20"," 158","  22","----","----","----","0000","0000","----","----","0000","0000"," 264","----","----","----","----","80"," 275"," 227","10072","----"," 262","----"," 293"," 305"," 309"," 306","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:09"," 165","  17"," 161","  19"," 171","  22","----","----","----","0000","0000","----","----","0000","0000"," 264","----","----","----","----","80"," 275"," 227","10072","----"," 262","----"," 293"," 305"," 309"," 306","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:10"," 170","  18"," 162","  19"," 170","  26","----","----","----","0000","0000","----","----","0000","0000"," 264","----","----","----","----","80"," 275"," 227","10072","----"," 262","----"," 293"," 305"," 309"," 306","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
