"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality"
"2015-12-08 20:01","  44","  12","  46","  11","  43","  15","----","----","----","0000","0000","----","----","0000","0000","  65","----","----","----","----","90","  87","  50","10318","----","  50","----","  75","  95"," 103"," 104","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2015-12-08 20:02","  43","  11","  45","  11","  43","  12","----","----","----","0000","0000","----","----","0000","0000","  65","----","----","----","----","90","  87","  50","10318","----","  50","----","  75","  95"," 103"," 104","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2015-12-08 20:03","  45","  11","  45","  11","  47","  13","----","----","----","0000","0000","----","----","0000","0000","  65","----","----","----","----","90","  87","  50","10318","----","  50","----","  75","  95"," 102"," 104","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2015-12-08 20:04","  47","  11","  44","  11","  46","  12","----","----","----","0000","0000","----","----","0000","0000","  65","----","----","----","----","90","  87","  50","10318","----","  49","----","  75","  95"," 102"," 104","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2015-12-08 20:05","  46","  10","  44","  11","  46","  12","----","----","----","0000","0000","----","----","0000","0000","  64","----","----","----","----","90","  86","  49","10318","----","  49","----","  75","  95"," 102"," 104","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2015-12-08 20:06","  45","  10","  45","  11","  45","  12","----","----","----","0000","0000","----","----","0000","0000","  64","----","----","----","----","90","  86","  49","10318","----","  49","----","  75","  95"," 102"," 104","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2015-12-08 20:07","  43","  11","  45","  11","  42","  16","----","----","----","0000","0000","----","----","0000","0000","  64","----","----","----","----","90","  86","  49","10318","----","  49","----","  75","  95"," 102"," 104","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2015-12-08 20:08","  42","  11","  44","  11","  42","  12","----","----","----","0000","0000","----","----","0000","0000","  64","----","----","----","----","91","  87","  50","10318","----","  49","----","  75","  95"," 102"," 104","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2015-12-08 20:09","  41","  10","  44","  11","  40","  12","----","----","----","0000","0000","----","----","0000","0000","  63","----","----","----","----","91","  87","  49","10318","----","  49","----","  75","  95"," 102"," 104","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2015-12-08 20:10","  40","  11","  43","  11","  41","  12","----","----","----","0000","0000","----","----","0000","0000","  63","----","----","----","----","91","  87","  49","10318","----","  49","----","  74","  95"," 102"," 104","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
