"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality"
"20:01","  30","  17","  31","  20","  39","  20","----","----","----","0000","0000","----","----","0000","0000","  41","----","----","----","----","61","  50"," -27","10349","   2","  15","----","  47","  68","  77","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:02","  33","  17","  30","  20","  26","  32","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","61","  50"," -28","10349","   1","  15","----","  47","  68","  77","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:03","  24","  27","  28","  22","  22","  49","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","61","  50"," -28","10349","   2","  15","----","  47","  67","  77","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:04","  22","  31","  28","  22","  22","  34","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","60","  49"," -31","10349","   3","  16","----","  47","  67","  77","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:05","  26","  27","  28","  23","  29","  37","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","60","  49"," -31","10349","   5","  16","----","  47","  67","  77","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:06","  23","  23","  26","  22","  16","  30","----","----","----","0000","0000","----","----","0000","0000","  41","----","----","----","----","60","  49"," -30","10349","   7","  17","----","  46","  67","  77","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:07","  25","  25","  27","  23","  33","  46","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","60","  49"," -31","10349","   6","  16","----","  46","  67","  77","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:08","  34","  32","  28","  24","  35","  43","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","60","  49"," -31","10350","   6","  17","----","  46","  67","  77","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:09","  36","  28","  28","  25","  36","  44","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","60","  49"," -31","10350","   6","  17","----","  46","  67","  77","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:10","  32","  19","  29","  24","  28","  33","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","60","  49"," -31","10350","   6","  17","----","  46","  67","  77","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:11","  26","  24","  27","  26","  24","  45","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","60","  49"," -31","10350","   6","  16","----","  46","  67","  77","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:12","  28","  30","  28","  27","  32","  36","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","60","  49"," -31","10350","   6","  16","----","  45","  67","  77","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:13","  36","  25","  29","  26","  39","  38","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","60","  49"," -31","10349","   5","  16","----","  45","  67","  77","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:14","  31","  22","  30","  25","  23","  28","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","60","  49"," -31","10349","   5","  16","----","  45","  67","  77","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:15","  28","  22","  30","  25","  34","  27","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","60","  49"," -31","10349","   3","  15","----","  45","  67","  76","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:16","  32","  17","  31","  24","  30","  22","----","----","----","0000","0000","----","----","0000","0000","  39","----","----","----","----","60","  48"," -32","10349","   3","  14","----","  45","  66","  76","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:17","  27","  13","  31","  22","  24","  20","----","----","----","0000","0000","----","----","0000","0000","  39","----","----","----","----","61","  49"," -29","10349","   2","  13","----","  45","  66","  76","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:18","  26","  16","  30","  21","  28","  24","----","----","----","0000","0000","----","----","0000","0000","  39","----","----","----","----","61","  49"," -29","10349","   1","  13","----","  44","  66","  76","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:19","  29","  19","  29","  20","  29","  27","----","----","----","0000","0000","----","----","0000","0000","  39","----","----","----","----","61","  49"," -29","10349","   2","  13","----","  44","  66","  76","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:20","  31","  21","  30","  21","  33","  28","----","----","----","0000","0000","----","----","0000","0000","  39","----","----","----","----","60","  48"," -32","10350","   1","  12","----","  44","  66","  76","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:21","  28","  19","  29","  20","  22","  24","----","----","----","0000","0000","----","----","0000","0000","  38","----","----","----","----","61","  49"," -30","10350","   1","  12","----","  44","  66","  76","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:22","  23","  20","  28","  19","  23","  32","----","----","----","0000","0000","----","----","0000","0000","  38","----","----","----","----","61","  49"," -30","10350","  -1","  12","----","  44","  66","  76","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:23","  21","  20","  26","  19","  19","  24","----","----","----","0000","0000","----","----","0000","0000","  38","----","----","----","----","61","  49"," -30","10350","  -2","  12","----","  44","  66","  76","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:24","  18","  14","  26","  18","  17","  16","----","----","----","0000","0000","----","----","0000","0000","  38","----","----","----","----","61","  49"," -30","10350","  -2","  11","----","  43","  66","  76","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:25","  17","  14","  24","  17","  17","  19","----","----","----","0000","0000","----","----","0000","0000","  38","----","----","----","----","61","  49"," -30","10350","  -3","  10","----","  43","  66","  76","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:26","  18","  15","  23","  17","  18","  18","----","----","----","0000","0000","----","----","0000","0000","  38","----","----","----","----","61","  49"," -30","10350","  -5","   9","----","  43","  65","  76","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:27","  15","  14","  22","  17","  12","  20","----","----","----","0000","0000","----","----","0000","0000","  38","----","----","----","----","61","  49"," -30","10350","  -6","   9","----","  43","  65","  76","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:28","  16","  15","  21","  17","  21","  26","----","----","----","0000","0000","----","----","0000","0000","  38","----","----","----","----","61","  49"," -30","10351","  -6","   9","----","  43","  65","  76","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"20:29","  17","  20","  19","  17","  13","  30","----","----","----","0000","0000","----","----","0000","0000","  37","----","----","----","----","61","  49"," -31","10351","  -6","   9","----","  43","  65","  76","  83","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
