"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality"
"20:01","  76","  19","  79","  19","  75","  25","----","----","----","0000","0000","----","----","0000","0000","  89","----","----","----","----","74","  84","  45","10298","----","  65","----"," 107"," 126"," 134"," 134","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:02","  75","  19","  78","  19","  75","  24","----","----","----","0000","0000","----","----","0000","0000","  89","----","----","----","----","74","  84","  45","10299","----","  64","----"," 107"," 126"," 134"," 134","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:03","  75","  19","  78","  19","  74","  22","----","----","----","0000","0000","----","----","0000","0000","  88","----","----","----","----","75","  85","  46","10299","----","  64","----"," 107"," 125"," 134"," 134","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:04","  74","  18","  77","  19","  74","  22","----","----","----","0000","0000","----","----","0000","0000","  88","----","----","----","----","75","  85","  46","10299","----","  64","----"," 107"," 125"," 134"," 134","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:05","  73","  18","  76","  19","  72","  22","----","----","----","0000","0000","----","----","0000","0000","  88","----","----","----","----","75","  85","  46","10299","----","  64","----"," 107"," 125"," 134"," 134","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:06","  74","  18","  76","  19","  76","  22","----","----","----","0000","0000","----","----","0000","0000","  88","----","----","----","----","75","  85","  46","10299","----","  63","----"," 106"," 125"," 133"," 134","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:07","  74","  18","  75","  19","  71","  23","----","----","----","0000","0000","----","----","0000","0000","  88","----","----","----","----","75","  85","  46","10299","----","  63","----"," 106"," 125"," 133"," 134","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","100000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:08","  72","  18","  74","  19","  72","  24","----","----","----","0000","0000","----","----","0000","0000","  88","----","----","----","----","75","  85","  46","10299","----","  63","----"," 106"," 125"," 133"," 134","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","100000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:09","  71","  19","  74","  19","  70","  24","----","----","----","0000","0000","----","----","0000","0000","  87","----","----","----","----","75","  84","  45","10299","----","  62","----"," 106"," 125"," 133"," 134","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
"20:10","  69","  18","  73","  18","  68","  26","----","----","----","0000","0000","----","----","0000","0000","  87","----","----","----","----","75","  84","  45","10299","----","  62","----"," 106"," 125"," 133"," 134","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN"
