"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality"
"2016-12-28 20:01"," 350","  21"," 347","  31"," 347","  28","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","56","  46"," -40","10333","  30","  21","----","  45","  72","  88","  99","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"2016-12-28 20:02"," 344","  19"," 345","  31"," 342","  26","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","57","  46"," -37","10333","  30","  21","----","  45","  72","  87","  99","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"2016-12-28 20:03"," 336","  22"," 346","  29"," 329","  36","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","57","  46"," -37","10333","  31","  21","----","  45","  72","  87","  99","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"2016-12-28 20:04"," 338","  25"," 345","  27"," 347","  35","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","57","  46"," -37","10333","  31","  21","----","  45","  72","  87","  99","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"2016-12-28 20:05"," 351","  30"," 345","  27"," 355","  49","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","57","  46"," -37","10333","  31","  22","----","  44","  72","  87","  99","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"2016-12-28 20:06"," 352","  27"," 344","  26"," 348","  27","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","56","  46"," -40","10332","  30","  22","----","  44","  72","  87","  98","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"2016-12-28 20:07"," 345","  22"," 345","  25"," 342","  36","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","56","  46"," -40","10333","  30","  22","----","  44","  72","  87","  98","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"2016-12-28 20:08"," 353","  26"," 347","  25","   4","  41","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","57","  46"," -37","10333","  31","  22","----","  44","  71","  87","  98","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"2016-12-28 20:09","   1","  33"," 348","  25"," 358","  52","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","57","  46"," -37","10333","  30","  22","----","  44","  71","  87","  98","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
"2016-12-28 20:10"," 352","  31"," 348","  26"," 347","  32","----","----","----","0000","0000","----","----","0000","0000","  40","----","----","----","----","56","  46"," -40","10333","  29","  22","----","  44","  71","  87","  98","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0011NNNNNNNNNNNNNNNNN"
