"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality"
"2016-11-11 20:01"," 229","   1"," 237","   3"," 230","   6","----","----","----","0000","0000","----","----","0000","0000","  74","----","----","----","----","96","  99","  68","10214","  41","  60","----","  95"," 122"," 139"," 148","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-11 20:02"," 230","   3"," 235","   3"," 231","   6","----","----","----","0000","0000","----","----","0000","0000","  74","----","----","----","----","96","  99","  68","10214","  40","  60","----","  95"," 122"," 139"," 148","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-11 20:03"," 232","   5"," 234","   3"," 233","   5","----","----","----","0000","0000","----","----","0000","0000","  74","----","----","----","----","96","  99","  68","10215","  40","  59","----","  95"," 122"," 139"," 148","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-11 20:04"," 233","   3"," 233","   3"," 232","   3","----","----","----","0000","0000","----","----","0000","0000","  74","----","----","----","----","96","  99","  68","10215","  40","  59","----","  95"," 122"," 139"," 148","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-11 20:05"," 234","   1"," 233","   2"," 236","   0","----","----","----","0000","0000","----","----","0000","0000","  74","----","----","----","----","96","  99","  68","10215","  39","  59","----","  95"," 122"," 138"," 148","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-11 20:06"," 235","   0"," 233","   2"," 235","   0","----","----","----","0000","0000","----","----","0000","0000","  73","----","----","----","----","96","  98","  67","10215","  39","  59","----","  94"," 122"," 138"," 148","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-11 20:07"," 235","   0"," 233","   2"," 235","   0","----","----","----","0000","0000","----","----","0000","0000","  73","----","----","----","----","96","  98","  67","10215","  39","  59","----","  94"," 121"," 138"," 148","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-11 20:08"," 240","   0"," 234","   1"," 246","   0","----","----","----","0000","0000","----","----","0000","0000","  73","----","----","----","----","96","  98","  67","10215","  39","  59","----","  94"," 121"," 138"," 148","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-11 20:09"," 249","   0"," 236","   1"," 253","   0","----","----","----","0000","0000","----","----","0000","0000","  73","----","----","----","----","96","  98","  67","10215","  39","  59","----","  94"," 121"," 138"," 147","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-11 20:10"," 262","   0"," 240","   1"," 271","   0","----","----","----","0000","0000","----","----","0000","0000","  73","----","----","----","----","96","  98","  67","10215","  39","  59","----","  94"," 121"," 138"," 147","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
