"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality"
"2016-01-06 20:01","  34","  36","  40","  38","  36","  49","----","----","----","0000","0000","----","----","0000","0000","  91","----","----","----","----","88"," 102","  72","10243","----","  86","----","  92","  99"," 105"," 108","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2016-01-06 20:02","  34","  37","  39","  40","  33","  67","----","----","----","0000","0000","----","----","0000","0000","  91","----","----","----","----","88"," 102","  72","10242","----","  86","----","  92","  99"," 105"," 108","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2016-01-06 20:03","  35","  48","  39","  42","  37","  60","----","----","----","0000","0000","----","----","0000","0000","  91","----","----","----","----","88"," 102","  72","10242","----","  86","----","  92","  99"," 105"," 108","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2016-01-06 20:04","  37","  38","  38","  42","  37","  48","----","----","----","0000","0000","----","----","0000","0000","  91","----","----","----","----","88"," 102","  72","10242","----","  86","----","  92","  99"," 105"," 108","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2016-01-06 20:05","  38","  32","  39","  42","  39","  54","----","----","----","0000","0000","----","----","0000","0000","  91","----","----","----","----","88"," 102","  72","10243","----","  86","----","  92","  99"," 105"," 108","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2016-01-06 20:06","  47","  37","  40","  41","  54","  57","----","----","----","0000","0000","----","----","0000","0000","  91","----","----","----","----","88"," 102","  72","10243","----","  86","----","  92","  99"," 105"," 108","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2016-01-06 20:07","  43","  33","  39","  38","  33","  43","----","----","----","0000","0000","----","----","0000","0000","  91","----","----","----","----","88"," 102","  72","10243","----","  86","----","  92","  99"," 105"," 108","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2016-01-06 20:08","  33","  36","  38","  38","  33","  69","----","----","----","0000","0000","----","----","0000","0000","  91","----","----","----","----","88"," 102","  72","10243","----","  86","----","  92","  99"," 105"," 108","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2016-01-06 20:09","  40","  45","  38","  39","  46","  63","----","----","----","0000","0000","----","----","0000","0000","  92","----","----","----","----","88"," 102","  73","10243","----","  86","----","  92","  99"," 105"," 108","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2016-01-06 20:10","  41","  42","  38","  38","  36","  52","----","----","----","0000","0000","----","----","0000","0000","  92","----","----","----","----","88"," 102","  73","10242","----","  86","----","  92","  99"," 105"," 108","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
