"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality"
"2016-01-28 20:01","  60","   9","  53","  12","  64","  13","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","98","  81","  40","10275","----","  46","----","  47","  49","  50","  50","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2016-01-28 20:02","  57","   8","  53","  11","  50","  13","----","----","----","0000","0000","----","----","0000","0000","  43","----","----","----","----","98","  81","  40","10275","----","  46","----","  47","  49","  50","  50","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2016-01-28 20:03","  46","   9","  52","  11","  41","  14","----","----","----","0000","0000","----","----","   1","   1","  43","----","----","----","----","98","  81","  40","10274","----","  46","----","  47","  48","  50","  50","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2016-01-28 20:04","  49","  10","  53","  10","  57","  13","----","----","----","0000","0000","----","----","0000","   1","  43","----","----","----","----","98","  81","  40","10274","----","  46","----","  47","  48","  50","  50","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2016-01-28 20:05","  59","  12","  53","  11","  60","  20","----","----","----","0000","0000","----","----","0000","   1","  43","----","----","----","----","98","  81","  40","10274","----","  46","----","  47","  48","  50","  49","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2016-01-28 20:06","  57","  12","  55","  11","  55","  17","----","----","----","0000","0000","----","----","0000","   1","  43","----","----","----","----","98","  81","  40","10274","----","  46","----","  47","  48","  50","  50","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2016-01-28 20:07","  58","   8","  57","  10","  61","   7","----","----","----","0000","0000","----","----","0000","   1","  43","----","----","----","----","98","  81","  40","10274","----","  46","----","  47","  48","  50","  50","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2016-01-28 20:08","  59","   7","  56","  10","  57","  11","----","----","----","   1","   1","----","----","0000","   1","  43","----","----","----","----","98","  81","  40","10274","----","  46","----","  47","  48","  50","  50","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2016-01-28 20:09","  59","   9","  56","  10","  62","  17","----","----","----","0000","   1","----","----","0000","   1","  43","----","----","----","----","98","  81","  40","10274","----","  46","----","  47","  48","  50","  50","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2016-01-28 20:10","  61","  14","  57","  10","  60","  25","----","----","----","0000","   1","----","----","0000","   1","  43","----","----","----","----","98","  81","  40","10273","----","  46","----","  47","  48","  50","  50","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2016-01-28 20:11","  59","  17","  56","  11","  59","  21","----","----","----","0000","   1","----","----","0000","   1","  43","----","----","----","----","98","  81","  40","10273","----","  46","----","  47","  48","  50","  50","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2016-01-28 20:12","  60","  16","  57","  12","  61","  17","----","----","----","0000","   1","----","----","0000","   1","  43","----","----","----","----","98","  81","  40","10273","----","  46","----","  47","  48","  50","  50","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
"2016-01-28 20:13","  52","  12","  58","  12","  43","  17","----","----","----","0000","   1","----","----","0000","   1","  43","----","----","----","----","98","  81","  40","10273","----","  46","----","  47","  48","  50","  50","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN"
