"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality"
"2016-11-29 20:01","  50","  13","  50","  14","  57","  20","----","----","----","0000","0000","----","----","0000","0000","  77","----","----","----","----","74","  78","  34","10316","  28","  53","----","  75","  99"," 113"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-29 20:02","  59","  13","  51","  13","  61","  15","----","----","----","0000","0000","----","----","0000","0000","  77","----","----","----","----","74","  78","  34","10316","  28","  52","----","  75","  99"," 113"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-29 20:03","  58","  12","  52","  13","  55","  15","----","----","----","0000","0000","----","----","0000","0000","  77","----","----","----","----","74","  78","  34","10316","  27","  51","----","  75","  99"," 113"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-29 20:04","  58","  12","  53","  13","  61","  18","----","----","----","0000","0000","----","----","0000","0000","  77","----","----","----","----","74","  78","  34","10316","  27","  50","----","  74","  98"," 113"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-29 20:05","  61","  12","  53","  13","  60","  17","----","----","----","0000","0000","----","----","0000","0000","  76","----","----","----","----","74","  77","  33","10316","  26","  49","----","  74","  98"," 113"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-29 20:06","  55","  10","  54","  12","  51","  13","----","----","----","0000","0000","----","----","0000","0000","  76","----","----","----","----","74","  77","  33","10316","  26","  48","----","  74","  98"," 113"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-29 20:07","  51","  10","  54","  12","  52","  18","----","----","----","0000","0000","----","----","0000","0000","  76","----","----","----","----","75","  78","  35","10316","  26","  48","----","  74","  98"," 113"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-29 20:08","  55","  11","  55","  12","  57","  16","----","----","----","0000","0000","----","----","0000","0000","  76","----","----","----","----","75","  78","  35","10316","  25","  47","----","  74","  98"," 112"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-29 20:09","  57","   9","  56","  11","  57","  17","----","----","----","0000","0000","----","----","0000","0000","  76","----","----","----","----","75","  78","  35","10316","  25","  46","----","  74","  98"," 112"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
"2016-11-29 20:10","  52","   9","  56","  11","  47","  19","----","----","----","0000","0000","----","----","0000","0000","  76","----","----","----","----","75","  78","  35","10316","  25","  47","----","  74","  98"," 112"," 119","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN000000N0000NNNNNNNNNNNNNNNNN"
