"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality"
"20:01"," 324","  27"," 318","  26"," 318","  37","----","----","----","0000","0000","----","----","0000","0000"," 230","----","----","----","----","95"," 267"," 222","10088"," 223"," 227","----"," 237"," 244"," 248"," 250","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0001NNNNNNNNNNNNNNNNN"
"20:02"," 320","  25"," 318","  27"," 322","  37","----","----","----","0000","0000","----","----","0000","0000"," 230","----","----","----","----","95"," 267"," 222","10087"," 223"," 227","----"," 237"," 244"," 248"," 250","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0001NNNNNNNNNNNNNNNNN"
"20:03"," 322","  25"," 319","  27"," 323","  31","----","----","----","0000","0000","----","----","0000","0000"," 230","----","----","----","----","95"," 267"," 222","10088"," 223"," 228","----"," 237"," 244"," 248"," 250","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0001NNNNNNNNNNNNNNNNN"
"20:04"," 318","  25"," 319","  27"," 313","  38","----","----","----","0000","0000","----","----","0000","0000"," 230","----","----","----","----","95"," 267"," 222","10087"," 223"," 228","----"," 237"," 244"," 248"," 250","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0001NNNNNNNNNNNNNNNNN"
"20:05"," 312","  25"," 319","  27"," 311","  34","----","----","----","0000","0000","----","----","0000","0000"," 230","----","----","----","----","95"," 267"," 222","10087"," 223"," 228","----"," 237"," 244"," 248"," 250","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0001NNNNNNNNNNNNNNNNN"
"20:06"," 306","  28"," 318","  27"," 302","  43","----","----","----","0000","0000","----","----","0000","0000"," 230","----","----","----","----","95"," 267"," 222","10087"," 223"," 228","----"," 237"," 244"," 248"," 250","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0001NNNNNNNNNNNNNNNNN"
"20:07"," 308","  31"," 317","  28"," 314","  40","----","----","----","0000","0000","----","----","0000","0000"," 230","----","----","----","----","95"," 267"," 222","10088"," 223"," 227","----"," 237"," 244"," 248"," 250","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0001NNNNNNNNNNNNNNNNN"
"20:08"," 316","  31"," 316","  28"," 318","  43","----","----","----","0000","0000","----","----","0000","0000"," 230","----","----","----","----","95"," 267"," 222","10088"," 223"," 228","----"," 237"," 244"," 248"," 250","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0001NNNNNNNNNNNNNNNNN"
"20:09"," 310","  28"," 315","  28"," 303","  35","----","----","----","0000","0000","----","----","0000","0000"," 230","----","----","----","----","95"," 267"," 222","10088"," 223"," 228","----"," 237"," 244"," 248"," 250","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0001NNNNNNNNNNNNNNNNN"
"20:10"," 308","  27"," 314","  27"," 313","  43","----","----","----","0000","0000","----","----","0000","0000"," 230","----","----","----","----","95"," 267"," 222","10088"," 223"," 228","----"," 237"," 243"," 248"," 250","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0001NNNNNNNNNNNNNNNNN"
"20:11"," 311","  27"," 313","  27"," 309","  36","----","----","----","0000","0000","----","----","0000","0000"," 230","----","----","----","----","95"," 267"," 222","10087"," 223"," 228","----"," 237"," 243"," 248"," 250","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0001NNNNNNNNNNNNNNNNN"
"20:12"," 305","  25"," 311","  27"," 302","  32","----","----","----","0000","0000","----","----","0000","0000"," 230","----","----","----","----","95"," 267"," 222","10087"," 223"," 228","----"," 237"," 243"," 248"," 250","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0001NNNNNNNNNNNNNNNNN"
"20:13"," 313","  26"," 311","  28"," 324","  35","----","----","----","0000","0000","----","----","0000","0000"," 230","----","----","----","----","95"," 267"," 222","10087"," 223"," 228","----"," 236"," 243"," 248"," 249","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN001000N0001NNNNNNNNNNNNNNNNN"
