"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality"
"2015-01-27 20:01","  72","  39","  60","  30","  72","  51","----","----","----","0000","0000","----","----","0000","0000","  79","----","----","----","----","84","  89","  54","10244","----","  75","----","  88","  95"," 100"," 100","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2015-01-27 20:02","  69","  38","  61","  31","  67","  53","----","----","----","0000","0000","----","----","0000","0000","  79","----","----","----","----","84","  89","  54","10245","----","  75","----","  87","  95"," 100"," 100","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2015-01-27 20:03","  70","  41","  64","  34","  72","  54","----","----","----","0000","0000","----","----","0000","0000","  78","----","----","----","----","85","  90","  54","10245","----","  75","----","  87","  95"," 100"," 100","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2015-01-27 20:04","  70","  45","  66","  36","  68","  62","----","----","----","0000","0000","----","----","0000","0000","  78","----","----","----","----","85","  90","  54","10245","----","  74","----","  87","  95"," 100"," 100","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2015-01-27 20:05","  69","  43","  67","  37","  70","  56","----","----","----","0000","0000","----","----","0000","0000","  77","----","----","----","----","85","  89","  53","10244","----","  74","----","  87","  95"," 100"," 100","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2015-01-27 20:06","  71","  45","  69","  38","  71","  59","----","----","----","0000","0000","----","----","0000","0000","  77","----","----","----","----","85","  89","  53","10244","----","  74","----","  87","  95"," 100"," 100","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2015-01-27 20:07","  72","  45","  70","  39","  72","  57","----","----","----","0000","0000","----","----","0000","0000","  77","----","----","----","----","85","  89","  53","10244","----","  74","----","  87","  95"," 100"," 100","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2015-01-27 20:08","  71","  36","  70","  40","  71","  48","----","----","----","0000","0000","----","----","0000","0000","  77","----","----","----","----","85","  89","  53","10245","----","  74","----","  87","  95"," 100"," 100","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2015-01-27 20:09","  73","  35","  71","  41","  75","  52","----","----","----","0000","0000","----","----","0000","0000","  76","----","----","----","----","85","  89","  52","10245","----","  74","----","  87","  95"," 100"," 100","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
"2015-01-27 20:10","  74","  38","  71","  41","  72","  50","----","----","----","0000","0000","----","----","0000","0000","  76","----","----","----","----","85","  89","  52","10245","----","  74","----","  87","  94"," 100"," 100","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N1111NNNNNNNNNNNNNNNNN"
