time_now,wd_avg_2mins,ws_avg_2mins,wd_avg_10mins,ws_avg_10mins,wd_maxsp_this_min,ws_maxsp_this_min,air_temp_by_box,relative_humidity,water_vapor_pressure,dew_temp,station_pressure,ground_temp_pt,ground_tem_5cm,ground_tem_10cm,ground_tem_15cm,ground_tem_20cm
2016-08-17 20:01:00,84,25,81,23,84,40,288,80,317,250,10021,293,342,353,355,349
2016-08-17 20:02:00,82,22,82,23,81,28,288,80,317,250,10021,293,342,353,355,349
2016-08-17 20:03:00,79,22,81,23,78,34,288,80,317,250,10021,293,341,353,355,349
2016-08-17 20:04:00,78,23,81,23,79,35,288,80,317,250,10021,293,341,353,354,349
2016-08-17 20:05:00,78,21,80,23,77,27,288,80,317,250,10022,293,341,353,354,348
2016-08-17 20:06:00,77,22,80,23,78,33,288,80,317,250,10022,293,341,352,354,348
2016-08-17 20:07:00,79,22,80,23,81,28,288,80,317,250,10022,292,341,352,354,348
2016-08-17 20:08:00,80,23,80,23,78,34,288,81,321,252,10022,292,340,352,354,348
2016-08-17 20:09:00,81,24,80,23,83,30,288,81,321,252,10022,292,340,352,354,348
2016-08-17 20:10:00,82,21,80,22,81,25,288,81,321,252,10022,292,340,352,354,348
2016-08-17 20:11:00,83,22,80,22,85,31,287,81,319,251,10023,292,340,352,354,348
2016-08-17 20:12:00,82,22,80,22,80,26,287,81,319,251,10023,292,340,351,354,348
2016-08-17 20:13:00,81,22,80,22,83,30,287,80,315,249,10023,292,339,351,353,348
2016-08-17 20:14:00,82,21,81,22,81,25,287,80,315,249,10023,292,339,351,353,348
2016-08-17 20:15:00,80,19,81,22,80,27,287,80,315,249,10023,291,339,351,353,348
2016-08-17 20:16:00,78,19,81,21,76,23,287,80,315,249,10023,291,339,351,353,348
2016-08-17 20:17:00,79,18,81,21,82,30,287,80,315,249,10023,291,339,350,353,348
2016-08-17 20:18:00,84,20,82,21,85,27,287,80,315,249,10023,291,338,350,353,348
2016-08-17 20:19:00,85,24,82,21,84,34,287,80,315,249,10023,291,338,350,353,348
2016-08-17 20:20:00,80,25,81,22,76,32,287,80,315,249,10024,291,338,350,353,348
2016-08-17 20:21:00,80,25,81,22,84,37,287,80,315,249,10024,291,338,350,353,348
2016-08-17 20:22:00,85,24,82,22,85,29,287,80,315,249,10024,291,338,350,352,348
2016-08-17 20:23:00,83,22,81,22,81,26,287,80,315,249,10024,290,337,349,352,347
2016-08-17 20:24:00,80,22,81,22,78,30,287,80,315,249,10024,290,337,349,352,347
2016-08-17 20:25:00,81,25,81,23,83,31,287,80,315,249,10024,290,337,349,352,347
2016-08-17 20:26:00,84,26,82,23,85,33,287,80,315,249,10025,290,337,349,352,347
2016-08-17 20:27:00,83,21,82,23,82,23,287,80,315,249,10025,290,337,349,352,347
2016-08-17 20:28:00,79,17,82,23,77,22,287,81,319,251,10025,290,337,349,352,347
2016-08-17 20:29:00,80,18,82,22,84,26,286,81,317,250,10025,290,336,348,352,347
2016-08-17 20:30:00,83,20,82,22,82,27,286,81,317,250,10025,290,336,348,352,347
2016-08-17 20:31:00,81,21,82,21,81,30,286,81,317,250,10025,289,336,348,351,347
2016-08-17 20:32:00,78,18,81,20,75,21,286,81,317,250,10025,289,336,348,351,347
2016-08-17 20:33:00,73,13,80,20,71,22,286,81,317,250,10025,289,336,348,351,347
2016-08-17 20:34:00,76,18,80,20,81,32,286,81,317,250,10025,289,336,348,351,347
2016-08-17 20:35:00,78,23,79,19,76,29,286,81,317,250,10025,289,335,347,351,347
2016-08-17 20:36:00,77,22,79,19,77,31,286,81,317,250,10025,289,335,347,351,347
2016-08-17 20:37:00,78,20,78,19,79,26,286,81,317,250,10025,289,335,347,351,347
2016-08-17 20:38:00,77,17,78,19,75,25,286,81,317,250,10025,289,335,347,351,347
2016-08-17 20:39:00,77,19,78,19,78,26,285,81,315,249,10025,288,335,347,350,346
2016-08-17 20:40:00,80,22,77,20,81,29,285,81,315,249,10025,288,334,347,350,346
2016-08-17 20:41:00,80,22,77,19,79,25,285,81,315,249,10025,288,334,347,350,346
2016-08-17 20:42:00,80,22,78,20,80,29,285,82,319,251,10025,288,334,346,350,346
2016-08-17 20:43:00,80,23,79,21,80,29,285,82,319,251,10025,288,334,346,350,346
2016-08-17 20:44:00,81,23,79,21,82,31,285,82,319,251,10025,288,334,346,350,346
2016-08-17 20:45:00,81,24,79,22,79,34,285,82,319,251,10025,288,334,346,350,346
2016-08-17 20:46:00,81,24,80,22,82,28,285,82,319,251,10025,288,333,346,350,346
2016-08-17 20:47:00,80,19,79,21,78,20,285,82,319,251,10025,287,333,346,350,346
2016-08-17 20:48:00,79,18,80,22,79,26,285,82,319,251,10025,287,333,345,349,346
2016-08-17 20:49:00,80,21,80,22,80,25,285,82,319,251,10025,287,333,345,349,346
2016-08-17 20:50:00,82,18,80,21,84,22,285,82,319,251,10026,287,333,345,349,346
2016-08-17 20:51:00,83,21,81,22,83,32,284,82,317,250,10026,287,333,345,349,346
2016-08-17 20:52:00,82,24,81,21,81,28,284,83,321,252,10026,287,332,345,349,346
2016-08-17 20:53:00,83,21,81,21,85,25,284,83,321,252,10026,287,332,345,349,346
