time_now,wd_avg_2mins,ws_avg_2mins,wd_avg_10mins,ws_avg_10mins,wd_maxsp_this_min,ws_maxsp_this_min,air_temp_by_box,relative_humidity,water_vapor_pressure,dew_temp,station_pressure,ground_temp_pt,ground_tem_5cm,ground_tem_10cm,ground_tem_15cm,ground_tem_20cm
2016-02-26 20:01:00,176,15,172,19,183,20,94,78,92,58,10267,81,101,111,110,105
2016-02-26 20:02:00,179,13,172,17,175,21,93,78,91,57,10267,81,101,110,110,105
2016-02-26 20:03:00,175,12,172,16,176,19,93,78,91,57,10267,80,101,110,110,105
2016-02-26 20:04:00,174,10,173,15,173,12,93,78,91,57,10267,80,100,110,110,105
2016-02-26 20:05:00,169,8,172,14,165,10,93,78,91,57,10267,80,100,110,110,105
2016-02-26 20:06:00,169,8,172,13,172,17,93,78,91,57,10267,79,100,110,110,105
2016-02-26 20:07:00,171,11,172,13,170,15,93,78,91,57,10267,79,100,110,110,105
2016-02-26 20:08:00,179,10,174,12,187,12,93,78,91,57,10267,79,100,110,110,105
2016-02-26 20:09:00,177,9,174,11,167,16,93,78,91,57,10267,79,100,110,110,105
2016-02-26 20:10:00,174,11,175,10,181,15,92,78,91,56,10267,78,100,110,110,105
2016-02-26 20:11:00,180,11,174,10,179,14,92,79,92,58,10267,78,100,110,110,105
2016-02-26 20:12:00,182,11,176,10,186,17,92,79,92,58,10267,78,100,110,110,105
2016-02-26 20:13:00,178,12,175,10,171,16,92,79,92,58,10267,78,100,110,110,105
2016-02-26 20:14:00,172,14,175,11,174,18,92,79,92,58,10267,78,99,109,110,105
2016-02-26 20:15:00,176,15,177,12,179,17,92,79,92,58,10267,78,99,109,110,105
2016-02-26 20:16:00,180,14,178,12,181,19,92,79,92,58,10267,77,99,109,110,105
2016-02-26 20:17:00,184,13,179,12,187,17,92,79,92,58,10267,77,99,109,110,105
2016-02-26 20:18:00,175,13,177,12,162,19,92,79,92,58,10267,77,99,109,110,105
2016-02-26 20:19:00,172,11,178,12,181,14,92,79,92,58,10267,77,99,109,110,105
2016-02-26 20:20:00,181,10,178,12,181,14,91,79,91,57,10267,77,99,109,110,105
2016-02-26 20:21:00,177,11,177,13,172,17,91,79,91,57,10267,77,99,109,110,105
2016-02-26 20:22:00,176,11,177,12,179,15,91,79,91,57,10267,76,99,109,109,105
2016-02-26 20:23:00,177,13,177,13,175,22,91,79,91,57,10267,76,98,109,109,105
2016-02-26 20:24:00,177,14,178,12,179,15,91,79,91,57,10267,76,98,109,109,105
2016-02-26 20:25:00,182,13,178,12,185,19,91,79,91,57,10267,76,98,109,109,105
2016-02-26 20:26:00,176,13,177,12,168,18,91,79,91,57,10267,76,98,108,109,105
2016-02-26 20:27:00,170,11,175,12,172,13,91,79,91,57,10267,75,98,108,109,105
2016-02-26 20:28:00,173,12,177,12,174,18,91,79,91,57,10267,75,98,108,109,105
2016-02-26 20:29:00,174,15,176,13,175,20,91,79,91,57,10267,75,98,108,109,105
2016-02-26 20:30:00,177,17,176,14,179,24,91,79,91,57,10267,74,98,108,109,105
2016-02-26 20:31:00,178,18,176,14,178,23,91,79,91,57,10267,74,98,108,109,105
2016-02-26 20:32:00,175,16,176,14,172,18,91,79,91,57,10267,74,97,108,109,105
2016-02-26 20:33:00,174,14,176,14,177,23,91,79,91,57,10267,73,97,108,109,105
2016-02-26 20:34:00,179,14,176,14,181,22,90,79,91,56,10267,73,97,108,109,105
2016-02-26 20:35:00,175,13,175,14,169,19,90,79,91,56,10267,73,97,108,109,105
2016-02-26 20:36:00,174,15,176,15,180,24,90,79,91,56,10267,72,97,108,109,105
2016-02-26 20:37:00,175,17,175,16,169,34,90,79,91,56,10267,72,97,108,109,105
2016-02-26 20:38:00,176,22,176,17,183,36,90,80,92,57,10267,72,97,107,109,105
2016-02-26 20:39:00,182,23,177,17,182,28,91,79,91,57,10268,72,97,107,109,105
2016-02-26 20:40:00,178,19,177,17,174,24,91,79,91,57,10268,72,96,107,109,105
2016-02-26 20:41:00,177,16,177,17,179,20,90,79,91,56,10268,71,96,107,109,105
2016-02-26 20:42:00,183,17,178,18,186,27,90,79,91,56,10268,71,96,107,109,105
2016-02-26 20:43:00,181,23,178,19,176,33,90,80,92,57,10268,71,96,107,109,105
2016-02-26 20:44:00,179,24,178,20,182,32,90,80,92,57,10268,71,96,107,108,105
2016-02-26 20:45:00,181,21,179,20,180,25,90,80,92,57,10268,71,96,107,108,105
2016-02-26 20:46:00,178,17,179,20,177,29,90,80,92,57,10268,70,96,107,108,105
2016-02-26 20:47:00,175,19,179,21,173,44,90,80,92,57,10268,69,95,107,108,105
2016-02-26 20:48:00,180,22,179,20,186,35,90,80,92,57,10268,69,95,107,108,105
2016-02-26 20:49:00,184,22,179,20,182,42,90,80,92,57,10267,70,95,107,108,105
2016-02-26 20:50:00,175,20,179,20,169,32,90,80,92,57,10267,70,95,107,108,105
2016-02-26 20:51:00,176,20,179,21,182,32,90,80,92,57,10267,70,95,106,108,105
2016-02-26 20:52:00,181,20,179,21,180,26,90,80,92,57,10267,69,95,106,108,105
2016-02-26 20:53:00,171,17,177,20,163,22,90,80,92,57,10267,69,95,106,108,105
2016-02-26 20:54:00,168,19,176,20,172,34,90,80,92,57,10267,69,94,106,108,105
2016-02-26 20:55:00,175,25,176,20,178,34,90,80,92,57,10267,69,94,106,108,105
2016-02-26 20:56:00,177,24,176,21,175,33,90,80,92,57,10267,69,94,106,108,105
2016-02-26 20:57:00,174,20,176,21,172,31,90,80,92,57,10267,69,94,106,108,105
2016-02-26 20:58:00,175,20,175,21,178,30,90,80,92,57,10267,69,94,106,108,105
2016-02-26 20:59:00,177,20,175,20,177,27,90,80,92,57,10267,69,94,106,108,105
2016-02-26 21:00:00,175,20,175,21,173,30,90,80,92,57,10267,69,94,106,108,105
2016-02-26 21:01:00,177,21,175,21,181,26,90,80,92,57,10267,69,93,106,108,105
2016-02-26 21:02:00,181,19,175,21,182,26,90,80,92,57,10267,70,93,106,108,105
2016-02-26 21:03:00,180,21,177,21,178,34,90,80,92,57,10267,70,93,105,108,104
2016-02-26 21:04:00,177,26,177,22,176,33,90,80,92,57,10267,70,93,105,108,104
2016-02-26 21:05:00,175,24,177,21,175,30,90,80,92,57,10267,70,93,105,108,104
2016-02-26 21:06:00,177,21,177,21,179,31,91,80,92,58,10267,70,93,105,108,104
2016-02-26 21:07:00,178,28,177,23,176,49,91,79,91,57,10267,70,93,105,107,104
2016-02-26 21:08:00,178,29,178,23,179,38,91,79,91,57,10267,71,93,105,107,104
2016-02-26 21:09:00,177,24,177,23,175,48,91,79,91,57,10267,71,92,105,107,104
2016-02-26 21:10:00,179,26,178,24,182,39,92,79,92,58,10267,71,92,105,107,104
2016-02-26 21:11:00,184,29,179,25,186,34,92,79,92,58,10267,71,92,105,107,104
2016-02-26 21:12:00,183,25,179,25,180,30,92,79,92,58,10267,71,92,105,107,104
2016-02-26 21:13:00,174,18,178,24,169,17,92,79,92,58,10267,71,92,105,107,104
2016-02-26 21:14:00,174,17,178,24,180,26,92,79,92,58,10267,71,92,105,107,104
2016-02-26 21:15:00,182,23,179,24,183,34,92,79,92,58,10268,71,92,105,107,104
2016-02-26 21:16:00,181,26,179,25,179,44,92,79,92,58,10268,71,92,104,107,104
2016-02-26 21:17:00,182,24,180,24,185,33,92,79,92,58,10268,71,92,104,107,104
2016-02-26 21:18:00,184,27,180,24,184,47,92,79,92,58,10268,72,92,104,107,104
2016-02-26 21:19:00,184,31,181,25,185,36,93,79,92,58,10268,72,91,104,107,104
2016-02-26 21:20:00,179,32,180,25,173,46,93,79,92,58,10268,72,91,104,107,104
