time_now,wd_avg_2mins,ws_avg_2mins,wd_avg_10mins,ws_avg_10mins,wd_maxsp_this_min,ws_maxsp_this_min,air_temp_by_box,relative_humidity,water_vapor_pressure,dew_temp,station_pressure,ground_temp_pt,ground_tem_5cm,ground_tem_10cm,ground_tem_15cm,ground_tem_20cm
2016-03-11 20:01:00,111,15,116,16,108,24,50,65,57,-10,10262,27,70,95,102,101
2016-03-11 20:02:00,108,16,115,16,108,22,50,65,57,-10,10262,27,69,95,102,100
2016-03-11 20:03:00,110,18,114,16,112,24,50,65,57,-10,10262,27,69,95,102,100
2016-03-11 20:04:00,109,17,112,16,107,18,49,66,57,-9,10262,27,69,95,101,100
2016-03-11 20:05:00,107,15,110,16,107,19,49,66,57,-9,10262,27,69,94,101,100
2016-03-11 20:06:00,109,16,110,16,111,21,49,66,57,-9,10262,27,69,94,101,100
2016-03-11 20:07:00,111,17,110,16,112,21,49,66,57,-9,10262,27,69,94,101,100
2016-03-11 20:08:00,109,16,110,16,106,20,49,66,57,-9,10262,26,68,94,101,100
2016-03-11 20:09:00,108,15,110,16,110,23,48,66,57,-10,10263,26,68,94,101,100
2016-03-11 20:10:00,111,14,109,16,113,17,48,66,57,-10,10263,26,68,94,101,100
2016-03-11 20:11:00,115,13,110,16,117,17,48,66,57,-10,10263,25,68,94,101,100
2016-03-11 20:12:00,116,14,111,15,115,17,48,66,57,-10,10263,25,68,94,101,100
2016-03-11 20:13:00,119,13,112,15,123,17,48,66,57,-10,10263,25,67,93,101,100
2016-03-11 20:14:00,122,13,113,15,121,17,48,66,57,-10,10263,25,67,93,101,100
2016-03-11 20:15:00,121,13,115,14,122,15,48,66,57,-10,10263,25,67,93,101,100
2016-03-11 20:16:00,118,12,115,14,114,15,47,66,56,-11,10264,24,67,93,101,100
2016-03-11 20:17:00,116,12,116,13,119,19,47,66,56,-11,10264,24,67,93,101,100
2016-03-11 20:18:00,117,14,117,13,116,18,47,66,56,-11,10264,24,67,93,100,100
2016-03-11 20:19:00,115,12,117,13,115,13,47,66,56,-11,10264,24,66,93,100,100
2016-03-11 20:20:00,115,10,118,13,115,13,47,67,57,-9,10264,24,66,92,100,100
2016-03-11 20:21:00,116,11,118,12,117,15,46,67,57,-10,10264,23,66,92,100,100
2016-03-11 20:22:00,118,11,118,12,119,13,46,67,57,-10,10264,23,66,92,100,100
2016-03-11 20:23:00,120,11,118,12,120,17,46,67,57,-10,10265,23,66,92,100,100
2016-03-11 20:24:00,120,13,118,12,119,16,46,67,57,-10,10265,23,66,92,100,100
2016-03-11 20:25:00,121,12,118,12,123,17,46,67,57,-10,10265,23,65,92,100,100
2016-03-11 20:26:00,126,12,119,12,129,15,46,67,57,-10,10265,22,65,92,100,100
2016-03-11 20:27:00,123,13,119,12,118,14,45,67,56,-11,10265,22,65,92,100,100
2016-03-11 20:28:00,120,12,120,12,122,16,45,67,56,-11,10266,22,65,91,100,100
2016-03-11 20:29:00,120,12,120,12,118,16,45,67,56,-11,10266,22,65,91,100,100
2016-03-11 20:30:00,115,10,120,12,112,10,45,67,56,-11,10266,22,64,91,100,100
2016-03-11 20:31:00,108,8,118,11,104,9,45,67,56,-11,10266,21,64,91,100,100
2016-03-11 20:32:00,111,7,118,11,119,9,45,67,56,-11,10266,21,64,91,99,100
2016-03-11 20:33:00,115,7,118,10,111,12,44,67,56,-12,10266,21,64,91,99,100
2016-03-11 20:34:00,108,8,116,10,105,9,44,67,56,-12,10266,21,64,91,99,100
2016-03-11 20:35:00,103,8,114,10,102,10,44,68,57,-10,10266,20,64,91,99,100
2016-03-11 20:36:00,101,9,111,9,101,11,43,68,56,-11,10266,20,63,90,99,100
2016-03-11 20:37:00,100,10,109,9,98,14,43,69,57,-9,10266,20,63,90,99,100
2016-03-11 20:38:00,96,11,106,9,93,12,43,69,57,-9,10267,20,63,90,99,100
2016-03-11 20:39:00,93,10,104,9,93,13,42,69,57,-10,10267,20,63,90,99,100
2016-03-11 20:40:00,90,10,101,9,87,12,42,69,57,-10,10267,19,63,90,99,100
2016-03-11 20:41:00,84,10,99,9,81,11,42,69,57,-10,10267,19,63,90,99,100
2016-03-11 20:42:00,83,10,96,10,86,11,41,69,56,-11,10267,19,62,90,99,100
2016-03-11 20:43:00,85,11,93,10,84,13,41,70,57,-9,10267,19,62,90,99,100
2016-03-11 20:44:00,83,12,91,10,82,13,40,71,58,-8,10267,19,62,89,99,100
2016-03-11 20:45:00,80,13,88,11,78,16,40,72,59,-6,10267,18,62,89,99,100
2016-03-11 20:46:00,80,14,86,11,83,16,39,72,58,-7,10267,18,62,89,98,100
2016-03-11 20:47:00,84,14,85,12,85,17,39,72,58,-7,10267,18,62,89,98,100
2016-03-11 20:48:00,85,14,84,12,85,17,39,73,59,-5,10267,18,61,89,98,100
2016-03-11 20:49:00,87,15,84,13,88,18,39,73,59,-5,10267,18,61,89,98,99
2016-03-11 20:50:00,86,14,84,13,85,16,38,72,58,-8,10267,17,61,89,98,99
2016-03-11 20:51:00,87,14,85,13,89,16,38,72,58,-8,10267,17,61,89,98,99
2016-03-11 20:52:00,92,13,85,13,95,15,38,72,58,-8,10267,17,61,88,98,99
2016-03-11 20:53:00,96,14,87,14,97,18,37,71,57,-11,10267,17,61,88,98,99
2016-03-11 20:54:00,98,14,88,14,98,15,37,71,57,-11,10267,17,60,88,98,99
2016-03-11 20:55:00,102,14,91,14,106,20,37,71,57,-11,10267,17,60,88,98,99
2016-03-11 20:56:00,106,14,93,14,106,17,37,71,57,-11,10266,17,60,88,98,99
2016-03-11 20:57:00,108,14,96,14,110,20,36,71,56,-12,10266,16,60,88,98,99
2016-03-11 20:58:00,109,16,98,14,108,20,36,71,56,-12,10266,16,60,88,98,99
2016-03-11 20:59:00,110,17,101,14,111,19,36,71,56,-12,10266,16,60,88,98,99
2016-03-11 21:00:00,110,17,103,15,108,20,36,71,56,-12,10266,16,59,87,97,99
2016-03-11 21:01:00,111,18,105,15,113,22,36,71,56,-12,10266,16,59,87,97,99
2016-03-11 21:02:00,110,16,106,15,107,18,36,71,56,-12,10266,16,59,87,97,99
2016-03-11 21:03:00,106,15,107,16,106,18,36,70,55,-14,10266,16,59,87,97,99
2016-03-11 21:04:00,104,16,108,16,102,19,37,70,56,-13,10267,15,59,87,97,99
2016-03-11 21:05:00,101,15,107,16,100,18,37,70,56,-13,10266,15,59,87,97,99
2016-03-11 21:06:00,100,14,107,16,101,16,37,70,56,-13,10266,15,58,87,97,99
2016-03-11 21:07:00,103,12,106,15,104,14,37,70,56,-13,10266,15,58,87,97,99
2016-03-11 21:08:00,103,11,105,15,102,11,37,70,56,-13,10266,15,58,87,97,99
2016-03-11 21:09:00,105,9,105,14,108,10,37,70,56,-13,10266,15,58,86,97,99
2016-03-11 21:10:00,103,8,104,13,97,10,36,70,55,-14,10266,14,58,86,97,99
2016-03-11 21:11:00,97,7,102,12,98,8,36,70,55,-14,10266,14,58,86,97,99
2016-03-11 21:12:00,95,7,101,11,91,9,36,70,55,-14,10266,14,57,86,97,99
2016-03-11 21:13:00,94,8,100,10,96,10,36,70,55,-14,10266,14,57,86,97,99
2016-03-11 21:14:00,95,9,99,10,94,10,36,70,55,-14,10266,14,57,86,96,99
2016-03-11 21:15:00,93,9,98,9,91,13,35,70,55,-14,10266,13,57,86,96,99
2016-03-11 21:16:00,89,9,97,9,86,10,35,71,56,-13,10267,13,57,86,96,99
2016-03-11 21:17:00,83,9,94,8,80,11,35,71,56,-13,10267,13,57,85,96,99
2016-03-11 21:18:00,81,10,92,9,82,13,34,71,55,-14,10267,13,56,85,96,99
2016-03-11 21:19:00,82,11,90,9,82,12,34,72,56,-12,10267,13,56,85,96,99
2016-03-11 21:20:00,80,11,88,9,78,12,34,73,57,-10,10267,12,56,85,96,99
2016-03-11 21:21:00,78,10,86,10,77,12,33,74,57,-9,10267,12,56,85,96,99
2016-03-11 21:22:00,79,10,85,10,81,11,33,75,58,-7,10267,12,56,85,96,99
2016-03-11 21:23:00,84,9,84,10,88,11,33,75,58,-7,10267,12,56,85,96,98
2016-03-11 21:24:00,90,9,84,10,92,11,32,74,57,-10,10267,12,56,85,96,98
2016-03-11 21:25:00,87,10,83,10,82,13,32,74,57,-10,10267,12,55,85,96,98
2016-03-11 21:26:00,83,12,82,10,83,14,32,73,56,-12,10267,12,55,84,96,98
2016-03-11 21:27:00,81,13,82,11,79,14,31,73,56,-13,10267,12,55,84,96,98
2016-03-11 21:28:00,77,13,82,11,76,16,31,74,56,-11,10267,11,55,84,95,98
2016-03-11 21:29:00,76,14,81,11,75,16,30,74,56,-12,10267,11,55,84,95,98
2016-03-11 21:30:00,76,14,81,12,77,16,30,75,57,-10,10267,11,55,84,95,98
2016-03-11 21:31:00,76,14,81,12,76,15,30,75,57,-10,10267,11,54,84,95,98
2016-03-11 21:32:00,73,14,80,12,71,17,29,76,57,-9,10267,11,54,84,95,98
2016-03-11 21:33:00,70,13,78,13,68,14,29,76,57,-9,10267,10,54,84,95,98
2016-03-11 21:34:00,68,14,76,13,68,17,29,76,57,-9,10267,10,54,83,95,98
2016-03-11 21:35:00,69,14,74,14,70,17,29,77,58,-7,10267,10,54,83,95,98
2016-03-11 21:36:00,73,15,74,14,76,20,29,77,58,-7,10267,10,54,83,95,98
2016-03-11 21:37:00,76,16,73,14,76,18,29,77,58,-7,10267,10,54,83,95,98
2016-03-11 21:38:00,75,16,73,15,74,19,29,77,58,-7,10267,10,53,83,95,98
2016-03-11 21:39:00,74,17,73,15,74,21,29,77,58,-7,10267,10,53,83,95,98
2016-03-11 21:40:00,73,18,73,15,72,20,29,77,58,-7,10267,10,53,83,95,98
2016-03-11 21:41:00,70,17,72,16,67,19,29,77,58,-7,10267,10,53,83,94,98
2016-03-11 21:42:00,68,16,71,16,68,19,29,77,58,-7,10266,10,53,83,94,98
2016-03-11 21:43:00,68,15,71,16,67,20,29,77,58,-7,10267,10,53,82,94,98
2016-03-11 21:44:00,68,15,71,16,68,19,29,77,58,-7,10267,10,53,82,94,98
2016-03-11 21:45:00,69,13,71,16,70,15,29,77,58,-7,10267,10,52,82,94,98
2016-03-11 21:46:00,72,13,71,16,74,18,29,77,58,-7,10267,10,52,82,94,98
