time_now,wd_avg_2mins,ws_avg_2mins,wd_avg_10mins,ws_avg_10mins,wd_maxsp_this_min,ws_maxsp_this_min,air_temp_by_box,relative_humidity,water_vapor_pressure,dew_temp,station_pressure,ground_temp_pt,ground_tem_5cm,ground_tem_10cm,ground_tem_15cm,ground_tem_20cm
2016-07-23 20:01:00,149,18,141,20,151,22,311,79,357,270,10062,313,351,362,359,349
2016-07-23 20:02:00,148,18,143,20,145,25,311,79,357,270,10063,313,351,361,359,349
2016-07-23 20:03:00,148,21,144,20,151,33,311,79,357,270,10063,313,351,361,359,349
2016-07-23 20:04:00,146,22,145,20,142,25,310,79,355,269,10063,313,351,361,359,349
2016-07-23 20:05:00,139,18,144,20,135,23,310,79,355,269,10063,313,351,361,359,349
2016-07-23 20:06:00,142,16,144,19,150,18,310,79,355,269,10063,312,350,361,359,349
2016-07-23 20:07:00,143,16,144,18,136,26,310,79,355,269,10064,312,350,360,359,349
2016-07-23 20:08:00,141,17,144,18,145,28,310,79,355,269,10064,312,350,360,359,349
2016-07-23 20:09:00,146,16,145,18,147,21,310,79,355,269,10064,312,350,360,358,349
2016-07-23 20:10:00,144,16,144,18,141,20,310,79,355,269,10064,312,350,360,358,348
2016-07-23 20:11:00,146,15,144,17,152,17,310,79,355,269,10064,312,349,360,358,348
2016-07-23 20:12:00,150,13,145,17,148,16,310,79,355,269,10064,312,349,360,358,348
2016-07-23 20:13:00,143,16,144,16,139,25,310,79,355,269,10065,311,349,359,358,348
2016-07-23 20:14:00,141,19,144,16,143,24,309,80,357,270,10065,311,349,359,358,348
2016-07-23 20:15:00,142,21,144,17,141,28,309,80,357,270,10065,311,349,359,358,348
2016-07-23 20:16:00,145,18,144,17,150,18,309,80,357,270,10065,311,348,359,358,348
2016-07-23 20:17:00,152,15,146,17,155,21,309,80,357,270,10065,311,348,359,358,348
2016-07-23 20:18:00,153,18,147,17,152,24,309,80,357,270,10065,311,348,359,357,348
2016-07-23 20:19:00,147,20,146,17,143,24,309,80,357,270,10065,311,348,358,357,348
2016-07-23 20:20:00,143,20,147,18,143,23,309,81,362,273,10065,311,348,358,357,348
2016-07-23 20:21:00,142,18,145,18,141,20,309,81,362,273,10065,310,347,358,357,348
2016-07-23 20:22:00,149,18,146,19,157,24,309,81,362,273,10065,310,347,358,357,348
2016-07-23 20:23:00,150,21,147,19,143,35,309,81,362,273,10065,310,347,358,357,348
2016-07-23 20:24:00,147,21,148,19,151,35,309,81,362,273,10065,310,347,357,357,348
2016-07-23 20:25:00,148,19,148,19,144,29,308,81,360,272,10065,310,347,357,357,348
2016-07-23 20:26:00,146,21,148,20,147,28,308,81,360,272,10065,310,346,357,356,348
2016-07-23 20:27:00,146,19,147,19,145,19,308,81,360,272,10066,310,346,357,356,348
2016-07-23 20:28:00,145,14,146,19,144,21,308,82,364,274,10066,310,346,357,356,348
2016-07-23 20:29:00,145,15,146,18,145,20,308,82,364,274,10066,309,346,357,356,348
2016-07-23 20:30:00,147,17,147,18,149,24,308,82,364,274,10066,309,346,356,356,347
2016-07-23 20:31:00,150,18,148,18,151,21,308,82,364,274,10066,309,346,356,356,347
2016-07-23 20:32:00,149,18,147,18,148,23,308,82,364,274,10066,309,345,356,356,347
2016-07-23 20:33:00,143,21,146,18,139,33,308,82,364,274,10066,309,345,356,356,347
2016-07-23 20:34:00,138,22,145,18,137,25,308,82,364,274,10066,309,345,356,356,347
2016-07-23 20:35:00,130,19,143,18,122,24,308,82,364,274,10066,309,345,356,356,347
2016-07-23 20:36:00,127,16,141,17,132,20,308,82,364,274,10067,309,345,355,355,347
2016-07-23 20:37:00,134,12,140,17,136,19,308,82,364,274,10067,309,345,355,355,347
2016-07-23 20:38:00,133,13,139,17,130,18,308,82,364,274,10067,308,344,355,355,347
2016-07-23 20:39:00,143,16,140,18,155,28,308,82,364,274,10067,308,344,355,355,347
2016-07-23 20:40:00,154,19,140,18,153,24,308,82,364,274,10067,308,344,355,355,347
2016-07-23 20:41:00,145,19,139,18,138,28,308,82,364,274,10067,308,344,355,355,347
2016-07-23 20:42:00,135,22,137,18,133,32,307,82,362,273,10067,308,344,355,355,347
2016-07-23 20:43:00,139,23,138,18,145,24,307,83,367,275,10067,308,344,354,355,347
2016-07-23 20:44:00,142,21,138,18,138,24,307,83,367,275,10067,308,343,354,355,347
2016-07-23 20:45:00,138,21,140,18,139,24,307,83,367,275,10067,308,343,354,354,347
2016-07-23 20:46:00,139,18,141,19,140,24,307,83,367,275,10067,307,343,354,354,347
2016-07-23 20:47:00,145,18,142,19,150,23,307,83,367,275,10067,307,343,354,354,347
2016-07-23 20:48:00,147,18,144,20,145,21,307,83,367,275,10067,307,343,354,354,347
2016-07-23 20:49:00,145,17,143,19,145,22,307,83,367,275,10067,307,343,353,354,346
2016-07-23 20:50:00,148,16,142,19,151,20,307,83,367,275,10067,307,342,353,354,346
2016-07-23 20:51:00,150,18,144,19,150,24,307,83,367,275,10068,307,342,353,354,346
2016-07-23 20:52:00,150,21,145,19,150,25,307,83,367,275,10068,307,342,353,354,346
2016-07-23 20:53:00,152,18,146,18,153,19,307,83,367,275,10068,306,342,353,354,346
2016-07-23 20:54:00,153,14,148,18,154,18,307,83,367,275,10068,306,342,353,353,346
2016-07-23 20:55:00,154,16,149,18,154,25,306,83,364,274,10068,306,342,353,353,346
2016-07-23 20:56:00,147,18,149,18,141,23,306,82,360,272,10068,306,341,352,353,346
2016-07-23 20:57:00,142,23,149,18,143,32,306,82,360,272,10068,306,341,352,353,346
2016-07-23 20:58:00,150,21,150,18,156,22,306,82,360,272,10069,306,341,352,353,346
2016-07-23 20:59:00,153,17,150,19,150,22,306,82,360,272,10069,305,341,352,353,346
2016-07-23 21:00:00,149,17,150,18,148,20,306,82,360,272,10069,305,341,352,353,346
2016-07-23 21:01:00,146,15,149,18,143,19,306,83,364,274,10069,305,340,352,353,346
2016-07-23 21:02:00,148,14,149,17,152,19,306,83,364,274,10069,305,340,351,353,346
2016-07-23 21:03:00,144,13,148,17,137,20,306,83,364,274,10069,305,340,351,353,346
2016-07-23 21:04:00,143,13,147,17,150,20,306,83,364,274,10069,305,340,351,352,346
2016-07-23 21:05:00,147,13,146,16,144,17,306,83,364,274,10069,305,340,351,352,346
2016-07-23 21:06:00,145,18,147,17,145,29,306,83,364,274,10069,305,340,351,352,346
2016-07-23 21:07:00,148,20,148,16,150,22,306,82,360,272,10069,304,340,351,352,345
2016-07-23 21:08:00,150,22,147,17,150,37,306,83,364,274,10069,304,339,351,352,345
2016-07-23 21:09:00,151,27,147,18,153,33,306,82,360,272,10069,304,339,351,352,345
2016-07-23 21:10:00,150,25,147,19,146,27,306,82,360,272,10069,304,339,350,352,345
2016-07-23 21:11:00,149,22,148,19,151,28,306,82,360,272,10070,304,339,350,352,345
2016-07-23 21:12:00,148,21,147,20,145,28,306,82,360,272,10070,304,339,350,352,345
2016-07-23 21:13:00,151,19,149,20,156,24,306,82,360,272,10070,303,339,350,351,345
2016-07-23 21:14:00,151,17,149,21,146,23,306,83,364,274,10070,303,338,350,351,345
2016-07-23 21:15:00,151,16,150,21,155,17,306,83,364,274,10071,303,338,350,351,345
2016-07-23 21:16:00,153,14,150,20,150,21,305,83,362,273,10071,303,338,349,351,345
2016-07-23 21:17:00,151,16,150,20,151,22,305,83,362,273,10071,303,338,349,351,345
2016-07-23 21:18:00,154,18,151,19,157,23,305,83,362,273,10071,303,338,349,351,345
2016-07-23 21:19:00,156,17,151,18,155,19,305,83,362,273,10072,303,338,349,351,345
2016-07-23 21:20:00,156,17,152,18,157,23,305,84,367,275,10072,303,337,349,351,345
2016-07-23 21:21:00,152,17,152,17,147,21,305,84,367,275,10072,303,337,349,351,345
2016-07-23 21:22:00,148,15,152,16,150,18,305,84,367,275,10072,303,337,349,350,345
2016-07-23 21:23:00,150,16,152,16,150,23,305,84,367,275,10072,303,337,348,350,345
2016-07-23 21:24:00,150,17,152,16,151,22,305,84,367,275,10072,302,337,348,350,345
2016-07-23 21:25:00,151,17,152,17,151,22,305,84,367,275,10072,302,337,348,350,344
2016-07-23 21:26:00,154,16,153,17,157,19,305,84,367,275,10072,302,337,348,350,344
2016-07-23 21:27:00,155,16,153,17,154,23,304,84,365,274,10072,302,336,348,350,344
2016-07-23 21:28:00,155,19,153,17,155,25,304,84,365,274,10072,302,336,348,350,344
2016-07-23 21:29:00,155,20,153,17,156,24,304,84,365,274,10072,302,336,348,350,344
2016-07-23 21:30:00,150,16,152,16,144,21,304,83,360,272,10072,302,336,347,350,344
2016-07-23 21:31:00,145,16,151,17,145,24,304,84,365,274,10072,302,336,347,350,344
2016-07-23 21:32:00,145,23,151,18,144,34,304,84,365,274,10072,301,336,347,350,344
2016-07-23 21:33:00,147,24,151,19,150,24,304,83,360,272,10072,301,336,347,349,344
2016-07-23 21:34:00,145,19,150,19,139,23,304,83,360,272,10072,301,336,347,349,344
2016-07-23 21:35:00,137,15,148,18,135,17,304,83,360,272,10072,301,335,347,349,344
2016-07-23 21:36:00,133,14,145,18,132,21,304,84,365,274,10072,301,335,347,349,344
2016-07-23 21:37:00,136,13,144,18,139,16,304,84,365,274,10072,301,335,347,349,344
2016-07-23 21:38:00,137,13,142,17,134,15,303,84,363,273,10072,301,335,346,349,344
2016-07-23 21:39:00,143,13,141,16,152,21,303,84,363,273,10072,300,335,346,349,344
2016-07-23 21:40:00,146,15,141,17,140,22,303,84,363,273,10072,300,335,346,349,344
2016-07-23 21:41:00,139,17,140,16,138,22,303,84,363,273,10072,300,334,346,349,343
2016-07-23 21:42:00,137,19,139,16,136,29,303,83,358,271,10072,300,334,346,348,343
2016-07-23 21:43:00,136,20,138,15,137,23,303,82,354,269,10072,300,334,346,348,343
2016-07-23 21:44:00,133,15,137,15,129,21,303,82,354,269,10072,300,334,346,348,343
2016-07-23 21:45:00,136,14,138,15,143,22,303,83,358,271,10072,299,334,345,348,343
2016-07-23 21:46:00,147,15,140,16,151,17,303,83,358,271,10072,299,334,345,348,343
2016-07-23 21:47:00,151,16,141,16,151,26,303,83,358,271,10072,299,334,345,348,343
2016-07-23 21:48:00,150,19,143,17,150,27,303,83,358,271,10072,299,333,345,348,343
2016-07-23 21:49:00,148,22,142,18,147,29,303,82,354,269,10071,299,333,345,348,343
2016-07-23 21:50:00,148,25,143,19,149,34,302,82,352,268,10071,299,333,345,348,343
2016-07-23 21:51:00,147,25,144,19,145,28,302,82,352,268,10071,298,333,345,348,343
2016-07-23 21:52:00,145,22,145,19,144,32,303,82,354,269,10071,298,333,345,347,343
2016-07-23 21:53:00,143,20,145,19,142,24,303,82,354,269,10071,298,333,344,347,343
2016-07-23 21:54:00,141,17,146,20,141,25,302,82,352,268,10071,298,333,344,347,343
2016-07-23 21:55:00,140,19,146,20,139,30,302,82,352,268,10072,298,332,344,347,343
2016-07-23 21:56:00,145,19,146,21,151,24,302,83,356,270,10072,298,332,344,347,343
2016-07-23 21:57:00,143,13,144,20,136,14,302,83,356,270,10072,298,332,344,347,343
2016-07-23 21:58:00,132,12,142,19,127,18,302,83,356,270,10072,297,332,344,347,342
2016-07-23 21:59:00,132,16,141,19,136,25,302,83,356,270,10072,297,332,344,347,343
2016-07-23 22:00:00,131,18,139,18,125,23,302,83,356,270,10071,297,332,343,347,342
2016-07-23 22:01:00,131,14,138,17,136,14,302,83,356,270,10071,297,332,343,347,342
2016-07-23 22:02:00,139,13,138,16,142,18,302,83,356,270,10072,297,331,343,347,342
2016-07-23 22:03:00,136,12,136,15,130,13,301,83,354,269,10072,297,331,343,346,342
2016-07-23 22:04:00,130,11,135,15,129,16,301,84,358,271,10072,297,331,343,346,342
2016-07-23 22:05:00,132,15,135,14,134,25,301,84,358,271,10072,297,331,343,346,342
2016-07-23 22:06:00,139,17,134,14,143,21,301,84,358,271,10072,296,331,343,346,342
2016-07-23 22:07:00,147,18,135,15,150,21,301,84,358,271,10072,296,331,343,346,342
2016-07-23 22:08:00,149,17,137,15,147,21,301,84,358,271,10072,296,331,343,346,342
2016-07-23 22:09:00,147,17,138,15,147,20,300,85,361,272,10072,296,331,342,346,342
2016-07-23 22:10:00,144,17,140,15,141,21,300,85,361,272,10072,296,330,342,346,342
2016-07-23 22:11:00,146,16,141,16,150,21,300,85,361,272,10072,296,330,342,346,342
2016-07-23 22:12:00,149,17,142,16,149,22,300,85,361,272,10072,296,330,342,346,342
2016-07-23 22:13:00,146,18,143,17,143,23,300,85,361,272,10072,296,330,342,345,342
2016-07-23 22:14:00,145,19,145,17,146,23,300,85,361,272,10072,296,330,342,345,342
2016-07-23 22:15:00,144,21,146,18,143,31,300,85,361,272,10072,296,330,342,345,341
2016-07-23 22:16:00,151,21,147,18,159,25,300,86,365,274,10072,296,330,342,345,341
2016-07-23 22:17:00,157,20,148,18,155,25,300,86,365,274,10073,296,329,341,345,341
2016-07-23 22:18:00,156,20,149,19,157,25,300,86,365,274,10073,295,329,341,345,341
2016-07-23 22:19:00,156,21,150,19,155,27,300,86,365,274,10073,295,329,341,345,341
2016-07-23 22:20:00,157,21,152,20,159,28,300,86,365,274,10073,295,329,341,345,341
