time_now,wd_avg_2mins,ws_avg_2mins,wd_avg_10mins,ws_avg_10mins,wd_maxsp_this_min,ws_maxsp_this_min,air_temp_by_box,relative_humidity,water_vapor_pressure,dew_temp,station_pressure,ground_temp_pt,ground_tem_5cm,ground_tem_10cm,ground_tem_15cm,ground_tem_20cm
20160908 20:01,25,2,23,3,30,3,217,97,252,212,10086,218,229,237,244,250
20160908 20:02,27,1,21,3,25,2,217,97,252,212,10086,218,229,237,244,250
20160908 20:03,33,3,21,3,41,7,217,97,252,212,10086,218,229,237,244,250
20160908 20:04,39,6,22,4,37,9,217,97,252,212,10086,219,229,237,244,250
20160908 20:05,38,6,25,4,38,9,217,97,252,212,10086,219,229,237,244,250
20160908 20:06,41,7,27,4,43,9,217,97,252,212,10086,218,229,237,244,250
20160908 20:07,49,6,31,4,56,8,217,97,252,212,10086,218,229,237,244,250
20160908 20:08,58,5,36,4,61,8,217,97,252,212,10086,217,229,237,244,250
20160908 20:09,63,5,42,4,65,6,217,97,252,212,10086,217,229,237,244,250
20160908 20:10,63,5,46,5,61,6,217,97,252,212,10087,217,229,236,244,250
20160908 20:11,56,4,48,5,52,5,217,97,252,212,10087,217,229,236,244,250
20160908 20:12,48,4,50,5,44,5,217,97,252,212,10087,217,229,237,244,250
20160908 20:13,48,4,51,5,53,6,217,97,252,212,10087,218,229,237,244,250
20160908 20:14,52,4,53,5,52,7,217,97,252,212,10087,218,228,236,244,250
20160908 20:15,58,5,55,5,64,6,217,97,252,212,10087,218,228,236,244,250
20160908 20:16,50,5,54,4,35,8,217,97,252,212,10087,218,228,236,244,250
20160908 20:17,12,2,49,4,351,2,217,97,252,212,10087,218,228,236,244,250
20160908 20:18,357,0,43,4,2,2,217,97,252,212,10087,218,228,236,244,250
20160908 20:19,352,1,35,3,341,2,217,97,252,212,10087,217,228,236,244,250
20160908 20:20,352,4,28,3,3,12,217,97,252,212,10087,217,228,236,244,250
20160908 20:21,16,7,26,4,28,10,217,97,252,212,10087,217,228,236,244,250
20160908 20:22,14,7,21,4,359,8,217,97,252,212,10087,217,228,236,244,250
20160908 20:23,344,6,12,4,330,8,217,97,252,212,10087,216,228,236,244,250
20160908 20:24,334,5,4,4,339,6,217,97,252,212,10087,217,228,236,244,250
20160908 20:25,341,5,357,4,343,7,217,97,252,212,10087,217,228,236,244,250
20160908 20:26,348,5,353,4,353,5,217,97,252,212,10087,217,228,236,244,250
20160908 20:27,353,4,353,5,352,6,217,97,252,212,10087,216,228,236,244,250
20160908 20:28,351,5,352,5,350,6,217,97,252,212,10087,216,228,236,244,250
20160908 20:29,350,4,353,5,350,6,216,97,250,211,10087,215,228,236,244,250
20160908 20:30,348,3,351,5,345,6,216,97,250,211,10086,215,228,236,244,250
20160908 20:31,2,2,350,4,18,5,216,97,250,211,10086,215,228,236,244,250
20160908 20:32,23,4,353,4,28,7,216,97,250,211,10086,214,228,236,244,250
20160908 20:33,23,7,357,4,18,10,216,97,250,211,10085,214,228,236,244,250
20160908 20:34,17,7,1,5,17,9,216,97,250,211,10085,214,228,236,244,250
20160908 20:35,14,5,4,5,10,6,216,97,250,211,10085,213,228,236,244,250
20160908 20:36,14,3,7,5,17,5,216,97,250,211,10085,212,228,236,244,250
20160908 20:37,9,4,7,5,0,7,216,97,250,211,10086,212,228,236,244,250
20160908 20:38,0,5,8,5,0,7,216,97,250,211,10086,212,228,236,244,250
20160908 20:39,2,5,10,5,4,10,216,97,250,211,10086,211,228,236,244,250
20160908 20:40,357,6,10,5,349,11,215,97,249,210,10086,211,227,236,244,250
20160908 20:41,355,8,8,6,1,12,215,97,249,210,10086,210,227,236,244,250
20160908 20:42,352,8,4,6,344,8,215,97,249,210,10086,210,227,236,244,250
20160908 20:43,348,5,1,6,352,9,215,97,249,210,10086,210,227,236,244,250
20160908 20:44,1,4,1,6,10,6,215,97,249,210,10086,210,227,236,244,250
