time_now,wd_avg_2mins,ws_avg_2mins,wd_avg_10mins,ws_avg_10mins,wd_maxsp_this_min,ws_maxsp_this_min,air_temp_by_box,relative_humidity,water_vapor_pressure,dew_temp,station_pressure,ground_temp_pt,ground_tem_5cm,ground_tem_10cm,ground_tem_15cm,ground_tem_20cm
2016-02-25 20:01:00,117,28,120,33,117,42,63,65,62,2,10343,52,85,103,105,101
2016-02-25 20:02:00,119,29,120,34,121,43,63,65,62,2,10343,52,85,103,105,101
2016-02-25 20:03:00,122,34,120,34,122,46,63,65,62,2,10343,52,85,103,105,101
2016-02-25 20:04:00,120,34,120,34,117,41,63,65,62,2,10343,53,85,103,105,101
2016-02-25 20:05:00,121,28,121,34,124,35,64,65,62,3,10343,53,85,102,105,101
2016-02-25 20:06:00,123,25,120,32,122,33,64,65,62,3,10343,53,84,102,105,101
2016-02-25 20:07:00,120,24,120,30,118,35,64,65,62,3,10342,53,84,102,105,101
2016-02-25 20:08:00,120,27,120,29,121,36,64,65,62,3,10342,53,84,102,105,101
2016-02-25 20:09:00,121,34,120,30,122,47,64,65,62,3,10342,53,84,102,105,101
2016-02-25 20:10:00,122,33,121,30,123,36,64,66,63,5,10342,54,84,102,105,101
2016-02-25 20:11:00,119,28,121,30,115,32,64,66,63,5,10342,54,84,102,105,101
2016-02-25 20:12:00,119,29,121,30,122,41,64,66,63,5,10342,54,84,102,105,101
2016-02-25 20:13:00,119,31,120,29,116,37,64,66,63,5,10342,54,83,102,105,101
2016-02-25 20:14:00,120,32,121,29,125,43,64,67,64,7,10342,54,83,101,104,101
2016-02-25 20:15:00,123,35,120,30,120,55,64,67,64,7,10341,54,83,101,104,100
2016-02-25 20:16:00,122,33,121,31,123,43,64,68,65,9,10341,54,83,101,104,100
2016-02-25 20:17:00,126,33,122,32,130,47,64,68,65,9,10342,54,83,101,104,100
2016-02-25 20:18:00,131,37,123,33,132,45,64,68,65,9,10342,54,83,101,104,100
2016-02-25 20:19:00,127,34,123,32,122,38,64,68,65,9,10341,54,83,101,104,100
2016-02-25 20:20:00,121,30,122,32,120,43,64,69,66,11,10341,54,83,101,104,100
