58463 2015   11   201213000E305300N   46   56  105    031-------1111-1-111-1111111111-------V1.00---------------------------------------------------------------------------------------------------------------------------------------------------------------
2001  33  20  37  22  27  24------------00000000--------00000000 139----------------  87 138 11810229---- 136---- 141 152 159 163-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN
2002  29  18  36  22  32  30------------00000000--------00000000 139----------------  87 138 11810229---- 136---- 141 152 159 163-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN
2003  33  20  36  22  33  32------------00000000--------00000000 139----------------  88 140 11910229---- 136---- 141 152 159 163-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN
2004  29  20  34  22  25  28------------00000000--------00000000 139----------------  88 140 11910229---- 136---- 141 152 159 163-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN
2005  33  20  34  21  42  30------------00000000--------00000000 139----------------  87 138 11810229---- 136---- 141 152 159 163-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN
2006  37  19  33  20  33  23------------00000000--------00000000 139----------------  87 138 11810229---- 136---- 141 152 159 163-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN
2007  35  15  33  20  38  22------------00000000--------00000000 139----------------  87 138 11810229---- 136---- 141 152 159 163-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN
2008  43  13  34  18  48  14------------00000000--------00000000 139----------------  88 140 11910229---- 136---- 141 152 159 163-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN
2009  42  13  35  18  35  29------------00000000--------00000000 139----------------  88 140 11910229---- 136---- 141 152 159 163-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN
2010  31  20  34  18  27  32------------00000000--------00000000 139----------------  88 140 11910229---- 136---- 141 152 159 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN
2011  25  27  34  19  24  38------------00000000--------00000000 139----------------  88 140 11910229---- 136---- 141 152 159 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN
2012  28  30  34  21  31  43------------00000000--------00000000 139----------------  88 140 11910229---- 136---- 141 152 159 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0001NNNNNNNNNNNNNNNNN
2013  30  23  33  20  28  25------------00000000--------00000000 139----------------  87 138 11810229---- 136---- 141 152 159 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2014  31  22  34  21  34  38------------00000000--------00000000 139----------------  87 138 11810229---- 136---- 141 152 159 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2015  32  28  33  21  31  34------------00000000--------00000000 139----------------  87 138 11810229---- 136---- 141 152 158 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2016  33  26  33  22  35  32------------00000000--------00000000 139----------------  87 138 11810229---- 136---- 141 152 158 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2017  39  20  34  22  44  39------------00000000--------00000000 139----------------  87 138 11810229---- 136---- 141 152 158 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2018  41  21  33  24  38  41------------00000000--------00000000 139----------------  87 138 11810229---- 136---- 141 152 158 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2019  34  23  32  24  30  28------------00000000--------00000000 140----------------  87 139 11910229---- 136---- 141 152 158 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2020  34  26  33  25  39  52------------00000000--------00000000 140----------------  87 139 11910229---- 136---- 141 151 158 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2021  42  28  35  24  44  33------------00000000--------00000000 140----------------  87 139 11910229---- 136---- 141 151 158 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2022  41  23  36  24  38  28------------00000000--------00000000 140----------------  87 139 11910229---- 136---- 141 151 158 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2023  41  22  38  24  44  31------------00000000--------00000000 140----------------  87 139 11910230---- 136---- 141 151 158 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2024  43  18  39  23  43  23------------00000000--------00000000 140----------------  87 139 11910230---- 136---- 141 151 158 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2025  43  18  40  22  42  25------------00000000--------00000000 140----------------  87 139 11910230---- 136---- 141 151 158 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2026  42  21  40  22  41  33------------00000000--------00000000 140----------------  87 139 11910229---- 136---- 141 151 158 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2027  39  20  40  22  37  22------------00000000--------00000000 140----------------  87 139 11910229---- 136---- 141 151 158 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2028  38  18  40  21  39  31------------00000000--------00000000 140----------------  87 139 11910229---- 136---- 141 151 158 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2029  41  23  41  22  42  37------------00000000--------00000000 140----------------  87 139 11910229---- 136---- 141 151 158 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2030  39  26  41  21  35  41------------00000000--------00000000 140----------------  87 139 11910229---- 136---- 141 151 158 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
2031  36  23  40  21  37  37------------00000000--------00000000 140----------------  86 137 11710229---- 136---- 141 151 158 162-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N1N0001NNNNNNNNNNNNNNNNN
