58463 2015   01   251213000E305300N   46   56  105  10531-------1111-1-111-1111111111-------V1.00---------------------------------------------------------------------------------------------------------------------------------------------------------------
0048 167  24 166  27 168  36------------00000000--------00000000 104----------------  88 111  8510207----  64----  73  81  88  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0049 166  24 166  27 164  33------------00000000--------00000000 104----------------  88 111  8510207----  63----  73  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0050 163  27 166  27 162  40------------00000000--------00000000 104----------------  88 111  8510207----  63----  73  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0051 170  28 167  27 177  34------------00000000--------00000000 103----------------  88 110  8410208----  63----  73  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0052 172  26 167  27 167  38------------00000000--------00000000 103----------------  88 110  8410208----  65----  73  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0053 168  24 168  26 169  35------------00000000--------00000000 103----------------  89 111  8610208----  63----  73  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0054 166  20 167  26 163  30------------00000000--------00000000 103----------------  89 111  8610208----  63----  73  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0055 168  21 168  25 173  30------------00000000--------00000000 103----------------  89 111  8610208----  63----  73  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0056 171  24 168  25 168  34------------00000000--------00000000 103----------------  89 111  8610208----  62----  73  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0057 170  25 168  24 172  32------------00000000--------00000000 103----------------  89 111  8610208----  63----  73  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0058 171  27 168  25 170  38------------00000000--------00000000 103----------------  89 111  8610208----  63----  73  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0059 168  28 169  25 166  36------------00000000--------00000000 103----------------  89 111  8610208----  65----  72  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0100 164  29 169  25 162  40------------00000000--------00000000 103----------------  89 111  8610208----  66----  72  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0101 161  29 167  25 161  43------------00000000--------00000000 103----------------  89 111  8610207----  65----  72  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0102 159  27 166  25 158  37------------00000000--------00000000 103----------------  89 111  8610207----  64----  72  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0103 155  28 165  26 152  36------------00000000--------00000000 103----------------  89 111  8610207----  64----  72  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0104 155  28 164  27 159  38------------00000000--------00000000 102----------------  89 111  8510207----  63----  72  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0105 161  28 163  28 162  43------------00000000--------00000000 103----------------  89 111  8610207----  64----  72  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0106 164  32 163  29 166  47------------00000000--------00000000 103----------------  89 111  8610207----  64----  72  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0107 166  35 162  30 167  47------------00000000--------00000000 103----------------  90 113  8710207----  63----  72  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0108 164  31 162  29 162  39------------00000000--------00000000 103----------------  90 113  8710207----  63----  72  81  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0109 161  29 161  30 160  40------------00000000--------00000000 103----------------  90 113  8710207----  64----  72  80  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0110 165  28 162  29 170  39------------00000000--------00000000 103----------------  90 113  8710207----  64----  72  80  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0111 167  25 162  29 164  33------------00000000--------00000000 103----------------  89 111  8610207----  65----  72  80  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0112 165  23 163  29 165  48------------00000000--------00000000 103----------------  89 111  8610207----  64----  72  80  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0113 164  28 164  29 163  43------------00000000--------00000000 103----------------  90 113  8710207----  65----  72  80  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0114 168  28 165  29 173  32------------00000000--------00000000 103----------------  90 113  8710208----  65----  72  80  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0115 170  26 166  29 167  43------------00000000--------00000000 103----------------  90 113  8710207----  65----  72  80  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0116 164  30 165  28 160  42------------00000000--------00000000 103----------------  90 113  8710207----  65----  72  80  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0117 163  33 165  28 166  51------------00000000--------00000000 103----------------  90 113  8710207----  67----  72  80  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0118 165  35 165  29 163  48------------00000000--------00000000 104----------------  90 113  8810207----  67----  72  80  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0119 165  37 166  30 167  50------------00000000--------00000000 104----------------  90 113  8810207----  67----  72  80  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0120 162  38 165  31 158  49------------00000000--------00000000 105----------------  90 114  8910207----  66----  72  80  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0121 161  33 164  31 163  37------------00000000--------00000000 105----------------  90 114  8910207----  66----  72  80  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0122 164  30 164  32 165  42------------00000000--------00000000 105----------------  90 114  8910207----  67----  72  80  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0123 165  29 165  32 166  42------------00000000--------00000000 105----------------  89 113  8810207----  67----  72  80  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0124 165  32 164  33 165  49------------00000000--------00000000 105----------------  89 113  8810207----  68----  71  80  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0125 164  38 164  34 162  46------------00000000--------00000000 105----------------  89 113  8810207----  68----  71  80  87  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0126 162  37 164  34 162  47------------00000000--------00000000 106----------------  89 114  8910207----  68----  71  80  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0127 162  34 163  34 162  52------------00000000--------00000000 106----------------  89 114  8910206----  67----  71  80  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0128 160  34 163  34 159  49------------00000000--------00000000 106----------------  89 114  8910206----  67----  71  80  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0129 161  40 163  35 164  53------------00000000--------00000000 106----------------  89 114  8910206----  67----  71  80  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0130 160  39 162  35 155  52------------00000000--------00000000 106----------------  89 114  8910206----  68----  71  80  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0131 158  33 162  35 160  44------------00000000--------00000000 107----------------  89 114  9010206----  68----  71  80  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0132 164  32 162  35 168  47------------00000000--------00000000 107----------------  89 114  9010206----  68----  71  80  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0133 166  32 162  35 165  45------------00000000--------00000000 107----------------  89 114  9010206----  68----  71  80  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0134 164  33 162  35 164  45------------00000000--------00000000 107----------------  89 114  9010206----  67----  71  80  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0135 163  32 162  34 163  43------------00000000--------00000000 107----------------  89 114  9010206----  68----  71  80  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0136 167  30 163  34 170  46------------00000000--------00000000 107----------------  89 114  9010206----  68----  71  80  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0137 168  31 163  34 165  54------------00000000--------00000000 107----------------  89 114  9010206----  69----  71  80  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0138 168  41 165  35 172  71------------00000000--------00000000 108----------------  89 115  9110206----  70----  71  79  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0139 170  49 165  35 169  62------------00000000--------00000000 109----------------  89 116  9210206----  72----  71  79  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0140 163  40 165  35 158  48------------00000000--------00000000 109----------------  88 115  9010206----  72----  71  79  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0141 163  34 166  36 167  48------------00000000--------00000000 109----------------  88 115  9010206----  72----  71  79  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0142 168  36 166  36 169  46------------00000000--------00000000 109----------------  88 115  9010206----  72----  71  79  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0143 168  36 166  37 167  52------------00000000--------00000000 110----------------  88 115  9110206----  71----  71  79  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0144 169  36 167  37 170  51------------00000000--------00000000 110----------------  88 115  9110206----  71----  71  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0145 170  34 168  37 170  46------------00000000--------00000000 110----------------  88 115  9110205----  70----  71  79  86  89-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0146 169  32 168  37 169  60------------00000000--------00000000 110----------------  87 114  8910205----  71----  71  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0147 168  37 168  38 168  62------------00000000--------00000000 111----------------  87 115  9010205----  72----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0148 167  39 167  37 166  50------------00000000--------00000000 111----------------  87 115  9010205----  72----  71  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0149 167  33 167  35 168  44------------00000000--------00000000 111----------------  87 115  9010205----  71----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0150 167  35 168  36 165  56------------00000000--------00000000 111----------------  87 115  9010205----  72----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0151 167  36 168  36 168  47------------00000000--------00000000 112----------------  87 116  9110205----  72----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0152 168  34 168  35 167  46------------00000000--------00000000 112----------------  87 116  9110205----  71----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0153 169  33 168  35 171  45------------00000000--------00000000 112----------------  86 114  8910205----  72----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0154 170  35 168  35 170  54------------00000000--------00000000 112----------------  86 114  8910205----  71----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0155 172  35 169  35 175  52------------00000000--------00000000 112----------------  86 114  8910204----  72----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0156 172  31 169  35 169  38------------00000000--------00000000 113----------------  86 115  9010205----  71----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0157 169  31 169  34 168  44------------00000000--------00000000 113----------------  86 115  9010204----  71----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0158 172  35 170  34 176  56------------00000000--------00000000 113----------------  86 115  9010204----  71----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0159 174  38 170  35 173  57------------00000000--------00000000 113----------------  86 115  9010204----  71----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0200 172  36 171  34 170  40------------00000000--------00000000 114----------------  86 116  9110204----  71----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0201 171  38 171  35 172  55------------00000000--------00000000 114----------------  85 115  9010204----  72----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0202 174  44 172  36 176  55------------00000000--------00000000 115----------------  85 115  9110204----  73----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0203 177  38 173  36 177  44------------00000000--------00000000 116----------------  85 116  9210204----  74----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0204 175  37 173  36 172  62------------00000000--------00000000 116----------------  84 115  9010204----  74----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0205 173  38 173  37 174  49------------00000000--------00000000 116----------------  84 115  9010204----  75----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0206 176  34 174  37 177  49------------00000000--------00000000 116----------------  84 115  9010204----  74----  72  79  86  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0207 179  29 175  36 180  34------------00000000--------00000000 116----------------  84 115  9010204----  73----  72  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0208 176  28 174  36 171  48------------00000000--------00000000 116----------------  84 115  9010205----  73----  72  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0209 177  32 175  35 183  52------------00000000--------00000000 116----------------  84 115  9010205----  74----  72  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0210 182  31 176  35 180  48------------00000000--------00000000 116----------------  84 115  9010205----  74----  72  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0211 177  31 176  34 174  46------------00000000--------00000000 116----------------  84 115  9010205----  75----  72  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0212 179  32 177  32 183  47------------00000000--------00000000 116----------------  84 115  9010205----  77----  72  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0213 179  36 177  33 175  49------------00000000--------00000000 116----------------  84 115  9010205----  76----  72  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0214 177  36 178  32 179  46------------00000000--------00000000 116----------------  84 115  9010204----  75----  72  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0215 174  33 177  32 169  52------------00000000--------00000000 116----------------  84 115  9010204----  75----  72  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0216 172  32 177  32 174  37------------00000000--------00000000 116----------------  84 115  9010204----  74----  72  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0217 176  31 177  33 178  44------------00000000--------00000000 115----------------  84 114  8910204----  75----  72  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0218 180  33 178  33 181  44------------00000000--------00000000 116----------------  84 115  9010204----  75----  72  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0219 180  31 177  33 178  44------------00000000--------00000000 116----------------  84 115  9010203----  74----  72  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0220 175  34 176  33 172  53------------00000000--------00000000 116----------------  84 115  9010203----  74----  72  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0221 172  41 176  35 172  61------------00000000--------00000000 116----------------  84 115  9010203----  76----  72  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0222 178  38 176  35 184  43------------00000000--------00000000 116----------------  84 115  9010203----  76----  72  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0223 180  35 176  34 176  59------------00000000--------00000000 116----------------  84 115  9010203----  76----  72  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0224 172  41 175  36 169  61------------00000000--------00000000 116----------------  84 115  9010203----  76----  73  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0225 170  44 175  36 171  62------------00000000--------00000000 116----------------  84 115  9010203----  75----  73  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0226 171  40 175  37 171  58------------00000000--------00000000 116----------------  84 115  9010203----  74----  73  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0227 168  43 174  39 164  69------------00000000--------00000000 117----------------  84 115  9110202----  74----  73  79  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0228 170  44 173  39 177  62------------00000000--------00000000 117----------------  83 114  8910202----  74----  73  78  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0229 174  42 173  41 170  65------------00000000--------00000000 117----------------  83 114  8910202----  76----  73  78  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0230 168  43 172  41 166  55------------00000000--------00000000 118----------------  83 115  9010202----  78----  73  78  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0231 170  38 172  40 173  48------------00000000--------00000000 118----------------  83 115  9010202----  77----  73  78  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0232 173  39 171  41 173  56------------00000000--------00000000 118----------------  83 115  9010202----  76----  73  78  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0233 174  38 171  41 175  42------------00000000--------00000000 118----------------  83 115  9010202----  77----  73  78  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0234 176  33 172  40 177  45------------00000000--------00000000 118----------------  83 115  9010202----  77----  73  78  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0235 175  34 172  39 173  54------------00000000--------00000000 118----------------  83 115  9010202----  78----  73  78  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0236 172  28 172  37 170  32------------00000000--------00000000 118----------------  83 115  9010202----  78----  73  78  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0237 168  29 172  36 166  50------------00000000--------00000000 117----------------  83 114  8910202----  78----  73  78  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0238 169  36 171  36 171  52------------00000000--------00000000 117----------------  83 114  8910202----  78----  73  78  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0239 171  36 171  35 170  51------------00000000--------00000000 117----------------  83 114  8910201----  78----  73  78  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0240 171  37 172  35 172  51------------00000000--------00000000 117----------------  83 114  8910201----  78----  73  78  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0241 172  35 172  34 172  41------------00000000--------00000000 117----------------  83 114  8910201----  78----  73  78  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0242 173  40 172  35 173  72------------00000000--------00000000 117----------------  83 114  8910201----  80----  73  78  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0243 173  49 172  37 174  63------------00000000--------00000000 118----------------  83 115  9010201----  81----  73  78  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0244 172  44 171  37 171  53------------00000000--------00000000 118----------------  83 115  9010202----  80----  73  78  85  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0245 170  40 171  38 169  65------------00000000--------00000000 118----------------  83 115  9010201----  80----  73  78  85  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0246 170  39 171  39 170  51------------00000000--------00000000 118----------------  83 115  9010201----  80----  73  78  85  88-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0247 172  39 172  40 174  50------------00000000--------00000000 118----------------  83 115  9010201----  80----  74  78  85  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0248 172  38 172  40 171  51------------00000000--------00000000 118----------------  83 115  9010201----  81----  74  78  85  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0249 172  34 172  39 173  41------------00000000--------00000000 118----------------  83 115  9010201----  81----  74  78  85  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0250 171  35 172  39 169  49------------00000000--------00000000 118----------------  83 115  9010201----  82----  74  78  85  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0251 172  38 172  40 174  47------------00000000--------00000000 118----------------  83 115  9010201----  82----  74  78  85  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0252 173  37 172  39 172  46------------00000000--------00000000 118----------------  83 115  9010201----  83----  74  78  85  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0253 171  34 171  37 170  45------------00000000--------00000000 118----------------  83 115  9010201----  83----  74  78  85  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0254 169  38 171  37 168  62------------00000000--------00000000 119----------------  83 116  9110201----  83----  74  78  84  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0255 172  41 172  37 176  55------------00000000--------00000000 119----------------  83 116  9110201----  84----  74  78  85  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0256 174  31 172  36 173  30------------00000000--------00000000 119----------------  83 116  9110201----  85----  74  78  84  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0257 173  28 172  35 174  49------------00000000--------00000000 119----------------  83 116  9110201----  85----  74  78  84  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0258 168  35 171  35 163  50------------00000000--------00000000 119----------------  83 116  9110201----  85----  74  78  84  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0259 167  39 171  36 172  51------------00000000--------00000000 119----------------  83 116  9110201----  85----  75  78  84  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0300 171  40 171  36 170  53------------00000000--------00000000 119----------------  82 114  8910201----  85----  75  78  84  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0301 170  42 171  37 170  57------------00000000--------00000000 119----------------  82 114  8910201----  86----  75  78  84  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0302 171  39 171  37 172  48------------00000000--------00000000 119----------------  82 114  8910201----  86----  75  78  84  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0303 170  35 171  37 169  46------------00000000--------00000000 119----------------  82 114  8910201----  86----  75  78  84  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0304 169  33 171  36 169  41------------00000000--------00000000 119----------------  82 114  8910200----  86----  75  78  84  87-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
