58463 2015   09   181213000E305300N   46   56  105    031-------1111-1-111-1111111111-------V1.00---------------------------------------------------------------------------------------------------------------------------------------------------------------
2001  73  15  72  15  75  25------------00000000--------00000000 228----------------  79 219 19010173---- 220---- 237 245 248 246-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2002  73  18  72  15  71  23------------00000000--------00000000 228----------------  79 219 19010173---- 220---- 237 245 248 246-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2003  70  19  72  16  69  25------------00000000--------00000000 228----------------  79 219 19010173---- 220---- 237 245 248 246-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2004  69  19  71  17  70  24------------00000000--------00000000 228----------------  79 219 19010173---- 219---- 237 245 248 246-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2005  67  16  70  17  65  20------------00000000--------00000000 228----------------  79 219 19010173---- 219---- 237 245 247 246-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2006  63  14  70  17  61  19------------00000000--------00000000 228----------------  79 219 19010174---- 219---- 237 245 247 246-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2007  61  15  69  16  61  18------------00000000--------00000000 228----------------  78 216 18810174---- 219---- 236 245 247 246-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2008  60  16  67  17  59  24------------00000000--------00000000 228----------------  78 216 18810174---- 219---- 236 245 247 246-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2009  59  17  66  17  59  21------------00000000--------00000000 228----------------  78 216 18810174---- 219---- 236 245 247 246-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2010  59  16  65  17  58  21------------00000000--------00000000 228----------------  78 216 18810175---- 219---- 236 245 247 246-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2011  61  16  64  17  63  22------------00000000--------00000000 228----------------  78 216 18810175---- 219---- 236 245 247 246-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2012  64  17  63  17  64  19------------00000000--------00000000 228----------------  78 216 18810175---- 219---- 236 244 247 246-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2013  64  17  62  16  63  25------------00000000--------00000000 228----------------  78 216 18810175---- 219---- 236 244 247 246-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2014  63  20  62  17  64  30------------00000000--------00000000 228----------------  78 216 18810175---- 219---- 236 244 247 246-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
