58463 2015   12   141213000E305300N   46   56  105    031-------1111-1-111-1111111111-------V1.00---------------------------------------------------------------------------------------------------------------------------------------------------------------
0243 283  18 285  19 286  25------------00000000--------00000000  74----------------  86  88  5210229----  73----  81  92  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0244 283  19 285  20 280  26------------00000000--------00000000  74----------------  86  88  5210229----  73----  81  92  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0245 282  21 284  19 283  30------------00000000--------00000000  74----------------  86  88  5210229----  73----  81  92  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0246 280  24 284  19 277  31------------00000000--------00000000  73----------------  86  88  5110229----  73----  81  92  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0247 281  25 284  20 284  30------------00000000--------00000000  73----------------  86  88  5110230----  73----  81  92  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0248 282  23 283  20 281  29------------00000000--------00000000  73----------------  86  88  5110230----  73----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0249 282  22 283  20 283  31------------00000000--------00000000  73----------------  86  88  5110230----  73----  81  92  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0250 283  21 282  21 282  27------------00000000--------00000000  73----------------  86  88  5110231----  73----  81  92  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0251 283  25 282  22 283  36------------00000000--------00000000  73----------------  87  89  5310231----  73----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0252 284  28 282  23 285  35------------00000000--------00000000  73----------------  86  88  5110231----  73----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0253 280  28 281  24 276  35------------00000000--------00000000  73----------------  86  88  5110231----  73----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0254 278  28 281  25 280  35------------00000000--------00000000  73----------------  86  88  5110231----  73----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0255 279  26 281  25 278  36------------00000000--------00000000  73----------------  86  88  5110231----  73----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0256 276  24 281  25 273  26------------00000000--------00000000  73----------------  86  88  5110231----  73----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0257 273  19 279  24 273  21------------00000000--------00000000  73----------------  87  89  5310231----  73----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0258 278  15 280  23 284  22------------00000000--------00000000  73----------------  87  89  5310231----  73----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0259 281  18 279  23 279  28------------00000000--------00000000  73----------------  87  89  5310231----  73----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0300 276  24 278  24 273  31------------00000000--------00000000  73----------------  87  89  5310231----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0301 273  24 277  23 274  34------------00000000--------00000000  73----------------  87  89  5310231----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0302 277  25 277  23 280  32------------00000000--------00000000  73----------------  87  89  5310231----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0303 280  24 277  22 279  31------------00000000--------00000000  73----------------  87  89  5310231----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0304 277  23 277  22 275  43------------00000000--------00000000  73----------------  87  89  5310231----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0305 275  24 276  22 275  33------------00000000--------00000000  73----------------  87  89  5310230----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0306 286  28 279  23 296  43------------00000000--------00000000  73----------------  87  89  5310230----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0307 295  26 281  23 293  35------------00000000--------00000000  73----------------  87  89  5310230----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0308 290  23 281  25 286  39------------00000000--------00000000  73----------------  87  89  5310230----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0309 291  27 283  25 296  37------------00000000--------00000000  73----------------  87  89  5310230----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0310 298  28 285  25 300  39------------00000000--------00000000  73----------------  86  88  5110229----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0311 304  23 289  25 308  28------------00000000--------00000000  73----------------  86  88  5110229----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0312 309  24 292  25 310  32------------00000000--------00000000  73----------------  86  88  5110229----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0313 307  27 294  26 304  34------------00000000--------00000000  73----------------  86  88  5110229----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0314 307  29 298  26 310  39------------00000000--------00000000  73----------------  86  88  5110229----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0315 305  28 300  26 301  44------------00000000--------00000000  73----------------  86  88  5110229----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0316 303  28 301  26 304  37------------00000000--------00000000  73----------------  86  88  5110228----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0317 305  25 302  26 305  29------------00000000--------00000000  73----------------  86  88  5110228----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0318 306  22 305  26 307  28------------00000000--------00000000  73----------------  86  88  5110228----  72----  81  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0319 304  24 305  26 300  45------------00000000--------00000000  73----------------  86  88  5110228----  72----  80  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0320 307  26 306  26 315  33------------00000000--------00000000  74----------------  86  88  5210228----  72----  80  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0321 316  26 307  26 317  36------------00000000--------00000000  74----------------  86  88  5210228----  72----  80  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0322 309  23 306  25 301  25------------00000000--------00000000  74----------------  85  87  5010228----  72----  80  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0323 305  20 307  25 309  32------------00000000--------00000000  74----------------  85  87  5010228----  72----  80  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0324 307  24 306  25 304  45------------00000000--------00000000  74----------------  85  87  5010228----  72----  80  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0325 312  31 308  25 320  44------------00000000--------00000000  74----------------  85  87  5010228----  72----  80  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0326 311  33 308  25 302  37------------00000000--------00000000  74----------------  84  86  4910228----  72----  80  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0327 308  25 309  25 313  28------------00000000--------00000000  74----------------  84  86  4910228----  72----  80  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0328 313  24 309  26 312  39------------00000000--------00000000  74----------------  84  86  4910227----  72----  80  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0329 308  27 310  26 304  35------------00000000--------00000000  74----------------  84  86  4910227----  72----  80  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0330 305  27 309  26 305  39------------00000000--------00000000  74----------------  84  86  4910227----  72----  80  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0331 304  26 307  26 302  33------------00000000--------00000000  74----------------  84  86  4910227----  72----  80  91  98 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0332 305  24 308  27 308  33------------00000000--------00000000  74----------------  84  86  4910227----  72----  80  91  99 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0333 305  27 307  27 301  45------------00000000--------00000000  74----------------  84  86  4910227----  72----  80  91  98 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0334 299  29 306  28 296  37------------00000000--------00000000  74----------------  84  86  4910227----  72----  80  91  98 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0335 298  30 304  27 300  41------------00000000--------00000000  74----------------  84  86  4910227----  71----  80  91  98 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0336 304  29 305  27 307  38------------00000000--------00000000  74----------------  84  86  4910227----  71----  80  91  98 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0337 302  27 303  27 298  39------------00000000--------00000000  74----------------  84  86  4910227----  71----  80  91  98 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0338 300  26 302  27 301  34------------00000000--------00000000  74----------------  84  86  4910227----  71----  80  91  98 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0339 306  25 303  27 310  39------------00000000--------00000000  74----------------  84  86  4910226----  71----  80  91  98 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0340 308  25 303  27 307  39------------00000000--------00000000  74----------------  84  86  4910226----  71----  80  91  98 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0341 303  26 303  27 298  33------------00000000--------00000000  74----------------  84  86  4910226----  71----  80  91  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0342 302  28 302  27 307  41------------00000000--------00000000  74----------------  84  86  4910226----  71----  80  91  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0343 298  28 301  27 289  35------------00000000--------00000000  74----------------  84  86  4910226----  71----  80  91  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0344 298  25 303  27 308  35------------00000000--------00000000  74----------------  84  86  4910226----  71----  80  91  98 104-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0345 304  24 303  26 301  38------------00000000--------00000000  74----------------  84  86  4910226----  71----  80  91  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0346 302  23 302  26 304  34------------00000000--------00000000  74----------------  84  86  4910226----  71----  80  91  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0347 305  25 303  26 306  37------------00000000--------00000000  74----------------  84  86  4910225----  71----  80  91  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0348 303  25 303  25 300  27------------00000000--------00000000  74----------------  84  86  4910225----  71----  80  91  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0349 300  19 302  24 300  23------------00000000--------00000000  74----------------  84  86  4910225----  72----  80  91  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0350 306  17 303  24 312  34------------00000000--------00000000  74----------------  84  86  4910225----  72----  80  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0351 310  19 303  23 307  30------------00000000--------00000000  74----------------  84  86  4910224----  72----  80  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0352 304  25 303  23 302  43------------00000000--------00000000  74----------------  84  86  4910224----  72----  80  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0353 303  26 304  23 305  34------------00000000--------00000000  74----------------  84  86  4910224----  72----  80  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0354 297  20 303  22 290  21------------00000000--------00000000  74----------------  84  86  4910224----  72----  80  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0355 298  19 303  22 307  36------------00000000--------00000000  74----------------  84  86  4910224----  72----  80  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0356 312  20 305  21 318  34------------00000000--------00000000  74----------------  84  86  4910224----  72----  80  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0357 307  18 304  21 295  30------------00000000--------00000000  74----------------  84  86  4910224----  72----  80  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0358 297  18 303  20 299  31------------00000000--------00000000  74----------------  84  86  4910224----  72----  80  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0359 302  20 304  21 305  35------------00000000--------00000000  74----------------  84  86  4910224----  72----  80  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0400 302  27 303  22 299  45------------00000000--------00000000  74----------------  84  86  4910224----  72----  80  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0401 303  31 303  23 307  38------------00000000--------00000000  74----------------  84  86  4910224----  72----  80  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0402 303  23 302  22 299  25------------00000000--------00000000  74----------------  84  86  4910224----  71----  80  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0403 303  23 302  23 306  45------------00000000--------00000000  74----------------  84  86  4910224----  71----  80  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0404 306  36 304  25 306  52------------00000000--------00000000  74----------------  84  86  4910224----  71----  80  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0405 305  37 304  26 303  42------------00000000--------00000000  74----------------  83  85  4710224----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0406 302  28 302  27 301  34------------00000000--------00000000  74----------------  83  85  4710224----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0407 302  25 303  27 303  33------------00000000--------00000000  74----------------  83  85  4710224----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0408 298  23 302  28 294  31------------00000000--------00000000  74----------------  83  85  4710224----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0409 302  23 303  28 311  35------------00000000--------00000000  74----------------  83  85  4710224----  72----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0410 310  27 304  28 309  39------------00000000--------00000000  74----------------  84  86  4910224----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0411 306  25 304  27 303  24------------00000000--------00000000  74----------------  84  86  4910224----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0412 299  25 303  28 295  49------------00000000--------00000000  74----------------  84  86  4910224----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0413 298  32 303  28 301  44------------00000000--------00000000  74----------------  84  86  4910224----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0414 301  30 302  27 301  39------------00000000--------00000000  74----------------  84  86  4910224----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0415 301  25 302  26 302  34------------00000000--------00000000  74----------------  84  86  4910224----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0416 306  25 303  26 311  48------------00000000--------00000000  74----------------  84  86  4910224----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0417 303  30 302  27 294  43------------00000000--------00000000  74----------------  84  86  4910224----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0418 300  29 303  27 306  34------------00000000--------00000000  74----------------  83  85  4710223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0419 309  31 304  29 313  48------------00000000--------00000000  75----------------  83  86  4810223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0420 309  34 303  29 304  46------------00000000--------00000000  75----------------  83  86  4810223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0421 303  29 303  29 302  38------------00000000--------00000000  75----------------  83  86  4810223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0422 307  28 305  29 311  40------------00000000--------00000000  75----------------  83  86  4810223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0423 310  30 305  29 308  42------------00000000--------00000000  75----------------  83  86  4810223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0424 304  30 305  29 301  44------------00000000--------00000000  75----------------  83  86  4810223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0425 299  32 305  30 297  52------------00000000--------00000000  75----------------  83  86  4810223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0426 305  34 305  31 312  44------------00000000--------00000000  75----------------  83  86  4810223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0427 312  32 307  31 311  40------------00000000--------00000000  75----------------  83  86  4810223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0428 311  35 307  32 312  62------------00000000--------00000000  75----------------  83  86  4810223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0429 312  41 307  33 311  50------------00000000--------00000000  75----------------  83  86  4810223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0430 311  40 308  33 311  52------------00000000--------00000000  75----------------  83  86  4810223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0431 307  36 308  34 304  51------------00000000--------00000000  75----------------  83  86  4810223----  70----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0432 307  34 308  35 310  46------------00000000--------00000000  75----------------  82  85  4610223----  70----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0433 310  32 308  35 310  52------------00000000--------00000000  75----------------  83  86  4810223----  70----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0434 308  31 308  35 306  40------------00000000--------00000000  75----------------  83  86  4810222----  70----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0435 308  33 310  35 310  40------------00000000--------00000000  75----------------  83  86  4810222----  70----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0436 308  33 309  35 305  47------------00000000--------00000000  75----------------  83  86  4810222----  70----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0437 305  36 308  36 305  54------------00000000--------00000000  75----------------  83  86  4810222----  70----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0438 305  37 308  35 306  45------------00000000--------00000000  75----------------  82  85  4610222----  70----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0439 306  28 307  33 306  36------------00000000--------00000000  75----------------  82  85  4610223----  70----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0440 307  26 307  32 308  42------------00000000--------00000000  75----------------  83  86  4810223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0441 305  31 307  32 301  45------------00000000--------00000000  75----------------  83  86  4810223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0442 304  31 306  31 307  42------------00000000--------00000000  75----------------  83  86  4810223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0443 306  26 306  31 306  34------------00000000--------00000000  75----------------  83  86  4810223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0444 310  29 307  31 314  55------------00000000--------00000000  75----------------  83  86  4810223----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0445 302  29 305  30 291  34------------00000000--------00000000  75----------------  83  86  4810224----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0446 299  26 305  30 307  39------------00000000--------00000000  75----------------  83  86  4810224----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0447 301  31 304  29 295  45------------00000000--------00000000  75----------------  83  86  4810224----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0448 298  29 304  28 301  38------------00000000--------00000000  75----------------  82  85  4610224----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0449 303  25 304  29 305  39------------00000000--------00000000  75----------------  82  85  4610225----  71----  79  90  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0450 302  28 303  29 299  40------------00000000--------00000000  75----------------  82  85  4610225----  71----  79  89  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0451 295  28 302  28 292  39------------00000000--------00000000  75----------------  82  85  4610225----  70----  79  89  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0452 302  33 302  29 312  66------------00000000--------00000000  75----------------  82  85  4610225----  70----  78  89  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN
0453 313  36 303  30 313  50------------00000000--------00000000  75----------------  80  83  4310225----  70----  78  89  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0454 304  29 301  29 295  37------------00000000--------00000000  75----------------  80  83  4310225----  70----  78  89  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0455 297  27 302  30 299  36------------00000000--------00000000  75----------------  80  83  4310225----  70----  78  89  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0456 297  26 301  29 295  36------------00000000--------00000000  75----------------  80  83  4310225----  70----  78  89  97 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0457 296  24 301  28 296  39------------00000000--------00000000  75----------------  80  83  4310225----  70----  78  89  97 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0458 296  30 300  29 296  41------------00000000--------00000000  75----------------  80  83  4310225----  70----  78  89  98 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
0459 288  32 298  30 281  38------------00000000--------00000000  75----------------  78  81  3910225----  70----  78  89  97 103-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0111NNNNNNNNNNNNNNNNN
