58463 2015   10   191213000E305300N   46   56  105    031-------1111-1-111-1111111111-------V1.00---------------------------------------------------------------------------------------------------------------------------------------------------------------
2001  66  10  74  10  64  12------------00000000--------00000000 183----------------  79 166 14610196---- 167---- 209 223 227 223-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2002  62  10  72  10  61  12------------00000000--------00000000 183----------------  79 166 14610196---- 166---- 208 223 227 223-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2003  59  10  70  10  58  12------------00000000--------00000000 182----------------  80 167 14710196---- 166---- 208 223 226 223-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2004  56  10  67  10  54  11------------00000000--------00000000 182----------------  80 167 14710196---- 165---- 208 223 226 223-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2005  52  10  64  10  51  14------------00000000--------00000000 182----------------  80 167 14710197---- 165---- 208 223 226 223-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2006  51  11  62  10  51  14------------00000000--------00000000 181----------------  80 166 14610197---- 164---- 208 223 226 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2007  51  10  59  10  50  13------------00000000--------00000000 181----------------  80 166 14610197---- 164---- 208 223 226 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2008  50  11  57  10  49  14------------00000000--------00000000 180----------------  80 165 14510196---- 164---- 207 223 226 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2009  48  11  55  10  48  13------------00000000--------00000000 180----------------  80 165 14510196---- 164---- 207 223 226 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2010  49  10  54  10  50  14------------00000000--------00000000 179----------------  81 166 14610196---- 164---- 207 222 226 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2011  53  10  53  10  56  14------------00000000--------00000000 179----------------  81 166 14610196---- 164---- 207 222 226 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2012  55   9  52  10  55  12------------00000000--------00000000 178----------------  81 165 14510196---- 164---- 207 222 226 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2013  57   9  52  10  60  10------------00000000--------00000000 178----------------  82 167 14710196---- 164---- 206 222 226 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2014  59   9  53  10  58  11------------00000000--------00000000 178----------------  82 167 14710196---- 165---- 206 222 226 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2015  58   9  53  10  57  11------------00000000--------00000000 178----------------  82 167 14710196---- 165---- 206 222 226 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2016  56   9  54  10  54  15------------00000000--------00000000 177----------------  83 168 14810196---- 164---- 206 222 226 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2017  54  12  54  10  53  16------------00000000--------00000000 177----------------  83 168 14810196---- 164---- 206 222 226 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2018  51  13  54  10  49  16------------00000000--------00000000 177----------------  83 168 14810196---- 164---- 206 221 225 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2019  47  14  54  11  44  15------------00000000--------00000000 176----------------  83 167 14710196---- 163---- 205 221 225 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2020  42  14  53  11  41  17------------00000000--------00000000 175----------------  83 166 14610196---- 163---- 205 221 225 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2021  35  13  50  11  28  13------------00000000--------00000000 175----------------  83 166 14610196---- 162---- 205 221 225 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2022  30  11  48  11  31  13------------00000000--------00000000 175----------------  84 168 14810196---- 162---- 205 221 225 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2023  28  11  44  12  25  13------------00000000--------00000000 175----------------  84 168 14810196---- 162---- 205 221 225 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2024  23  11  40  12  20  13------------00000000--------00000000 175----------------  84 168 14810196---- 162---- 204 221 225 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2025  19  10  36  12  18  11------------00000000--------00000000 175----------------  84 168 14810196---- 162---- 204 221 225 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2026  18  10  33  12  17  13------------00000000--------00000000 174----------------  84 167 14710196---- 162---- 204 221 225 222-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
