58463 2015   09   141213000E305300N   46   56  105    031-------1111-1-111-1111111111-------V1.00---------------------------------------------------------------------------------------------------------------------------------------------------------------
2001  71  12  75  13  72  21------------00000000--------00000000 210----------------  73 181 16010185---- 217---- 248 261 264 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2002  71  13  74  13  70  18------------00000000--------00000000 210----------------  73 181 16010185---- 217---- 248 261 264 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2003  71  14  74  13  72  19------------00000000--------00000000 209----------------  74 183 16110185---- 217---- 248 261 264 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2004  74  17  75  14  77  20------------00000000--------00000000 209----------------  74 183 16110184---- 217---- 248 261 264 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2005  74  17  74  14  72  21------------00000000--------00000000 209----------------  73 180 15910184---- 217---- 248 260 264 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2006  71  15  74  14  71  16------------00000000--------00000000 209----------------  73 180 15910184---- 216---- 248 260 264 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2007  70  14  73  14  69  17------------00000000--------00000000 209----------------  73 180 15910185---- 216---- 247 260 264 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2008  70  14  72  14  70  15------------00000000--------00000000 209----------------  73 180 15910185---- 216---- 247 260 263 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2009  70  11  71  14  69  15------------00000000--------00000000 209----------------  73 180 15910185---- 216---- 247 260 263 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2010  68  10  71  14  68  14------------00000000--------00000000 209----------------  73 180 15910185---- 216---- 247 260 263 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2011  67  11  70  14  66  16------------00000000--------00000000 209----------------  73 180 15910186---- 216---- 247 260 263 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2012  67  11  70  14  68  15------------00000000--------00000000 209----------------  73 180 15910186---- 216---- 247 260 263 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2013  67  10  70  13  66  13------------00000000--------00000000 209----------------  73 180 15910186---- 216---- 247 260 263 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2014  66   9  68  12  66  11------------00000000--------00000000 208----------------  73 179 15810187---- 216---- 247 259 263 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2015  67   8  68  11  69  13------------00000000--------00000000 208----------------  73 179 15810187---- 217---- 246 259 263 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2016  73   8  69  11  78  10------------00000000--------00000000 208----------------  73 179 15810187---- 217---- 246 259 263 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2017  79   8  70  10  79  10------------00000000--------00000000 208----------------  73 179 15810187---- 216---- 246 259 263 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2018  84   7  72   9  90   9------------00000000--------00000000 208----------------  73 179 15810188---- 216---- 246 259 263 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2019  91   7  74   9  92   7------------00000000--------00000000 208----------------  74 182 16010188---- 216---- 246 259 263 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2020  91   6  76   8  91   8------------00000000--------00000000 208----------------  74 182 16010188---- 216---- 246 259 263 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2021  86   8  78   8  82  10------------00000000--------00000000 208----------------  74 182 16010188---- 217---- 246 259 263 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2022  79   9  79   8  76  10------------00000000--------00000000 208----------------  74 182 16010189---- 217---- 246 259 262 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2023  73   9  79   8  70  11------------00000000--------00000000 208----------------  74 182 16010189---- 217---- 245 258 262 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2024  70   9  80   8  69  10------------00000000--------00000000 208----------------  74 182 16010189---- 216---- 245 258 262 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2025  69   8  80   8  69   9------------00000000--------00000000 208----------------  74 182 16010189---- 216---- 245 258 262 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2026  67   7  78   8  66   8------------00000000--------00000000 207----------------  74 181 15910189---- 216---- 245 258 262 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2027  66   7  77   8  67   9------------00000000--------00000000 207----------------  74 181 15910189---- 216---- 245 258 262 260-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
