58463 2016   01   261213000E305300N   46   56  105    031-------1111-1-111-1111111111-------V1.00---------------------------------------------------------------------------------------------------------------------------------------------------------------
0053 265   9 265   6 265   9------------00000000--------00000000 -68----------------  88  32 -8510338---- -49----  -7   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0054 268   9 268   7 272  11------------00000000--------00000000 -69----------------  88  32 -8510338---- -49----  -7   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0055 274  10 270   7 276  12------------00000000--------00000000 -69----------------  88  32 -8510338---- -49----  -7   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0056 278  10 271   8 280  10------------00000000--------00000000 -69----------------  88  32 -8510337---- -49----  -7   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0057 284   8 273   8 289   8------------00000000--------00000000 -69----------------  88  32 -8510337---- -49----  -7   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0058 282   6 274   8 275   7------------00000000--------00000000 -69----------------  89  32 -8410337---- -49----  -7   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0059 280   7 275   8 285   9------------00000000--------00000000 -69----------------  89  32 -8410337---- -49----  -7   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0100 284   8 276   8 282   9------------00000000--------00000000 -69----------------  89  32 -8410338---- -49----  -8   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0101 282   9 277   9 282  11------------00000000--------00000000 -68----------------  89  33 -8310338---- -49----  -8   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0102 279  10 278   9 276  11------------00000000--------00000000 -68----------------  89  33 -8310338---- -49----  -8   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0103 277   9 279   9 277   9------------00000000--------00000000 -68----------------  89  33 -8310338---- -49----  -8   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0104 278   8 280   9 280  10------------00000000--------00000000 -68----------------  89  33 -8310338---- -49----  -8   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0105 279   9 280   8 277  10------------00000000--------00000000 -68----------------  89  33 -8310338---- -49----  -8   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0106 281   8 281   8 286   8------------00000000--------00000000 -68----------------  89  33 -8310338---- -49----  -8   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0107 282   7 280   8 279   7------------00000000--------00000000 -67----------------  88  33 -8410338---- -49----  -8   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0108 276   7 280   8 273   9------------00000000--------00000000 -67----------------  88  33 -8410338---- -49----  -8   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0109 275   8 279   8 277   9------------00000000--------00000000 -67----------------  88  33 -8410339---- -49----  -8   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0110 272   8 278   8 268  10------------00000000--------00000000 -67----------------  88  33 -8410339---- -49----  -8   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0111 267   9 276   8 266  11------------00000000--------00000000 -67----------------  88  33 -8410339---- -49----  -8   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0112 267  10 275   8 268  11------------00000000--------00000000 -67----------------  88  33 -8410339---- -49----  -8   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0113 269  10 274   9 270  11------------00000000--------00000000 -66----------------  88  33 -8310339---- -49----  -8   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0114 270  11 273   9 271  12------------00000000--------00000000 -67----------------  88  33 -8410339---- -49----  -8   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0115 272  11 273   9 272  12------------00000000--------00000000 -67----------------  88  33 -8410339---- -49----  -9   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0116 272  11 272   9 272  12------------00000000--------00000000 -67----------------  88  33 -8410339---- -49----  -9   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0117 272  10 271  10 273  11------------00000000--------00000000 -67----------------  88  33 -8410339---- -49----  -9   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0118 269  10 270  10 266  11------------00000000--------00000000 -67----------------  88  33 -8410339---- -49----  -9   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0119 266  10 269  10 267  11------------00000000--------00000000 -67----------------  88  33 -8410339---- -49----  -9   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0120 266  11 269  11 265  12------------00000000--------00000000 -67----------------  88  33 -8410339---- -49----  -9   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0121 264  10 269  11 264  11------------00000000--------00000000 -67----------------  89  33 -8210340---- -49----  -9   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0122 264  10 268  11 263  12------------00000000--------00000000 -67----------------  89  33 -8210340---- -49----  -9   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0123 265  11 268  11 266  12------------00000000--------00000000 -67----------------  89  33 -8210340---- -49----  -9   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0124 269  11 268  11 271  12------------00000000--------00000000 -67----------------  89  33 -8210339---- -49----  -9   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0125 274  10 268  11 277  11------------00000000--------00000000 -66----------------  89  33 -8110339---- -49----  -9   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0126 278  10 269  11 279  11------------00000000--------00000000 -66----------------  89  33 -8110339---- -49----  -9   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0127 281  10 270  10 284  11------------00000000--------00000000 -67----------------  89  33 -8210338---- -49----  -9   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0128 282   9 272  10 280  11------------00000000--------00000000 -67----------------  89  33 -8210338---- -49----  -9   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0129 281   9 273  10 281  10------------00000000--------00000000 -67----------------  89  33 -8210338---- -50----  -9   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0130 283   9 275  10 285  10------------00000000--------00000000 -67----------------  89  33 -8210338---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0131 286  10 277  10 288  11------------00000000--------00000000 -67----------------  89  33 -8210338---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0132 288  10 280  10 288  11------------00000000--------00000000 -67----------------  89  33 -8210338---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0133 288  10 282  10 288  11------------00000000--------00000000 -67----------------  89  33 -8210338---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0134 294  10 285  10 299  10------------00000000--------00000000 -67----------------  89  33 -8210338---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0135 300   9 287  10 301  10------------00000000--------00000000 -68----------------  89  33 -8310338---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0136 301   9 289   9 301  10------------00000000--------00000000 -68----------------  89  33 -8310337---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0137 303   9 292   9 305   9------------00000000--------00000000 -68----------------  89  33 -8310337---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0138 306   9 294   9 306  10------------00000000--------00000000 -68----------------  89  33 -8310338---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0139 304  10 296  10 301  11------------00000000--------00000000 -68----------------  89  33 -8310338---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0140 302  10 298  10 304  11------------00000000--------00000000 -68----------------  89  33 -8310338---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0141 305  10 300  10 306  11------------00000000--------00000000 -68----------------  89  33 -8310338---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0142 309  10 302  10 312  12------------00000000--------00000000 -69----------------  90  33 -8310338---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0143 312  11 305  10 312  12------------00000000--------00000000 -69----------------  90  33 -8310338---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0144 311  11 306  10 309  11------------00000000--------00000000 -69----------------  90  33 -8310338---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0145 309  11 306  10 309  12------------00000000--------00000000 -69----------------  90  33 -8310338---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0146 308  11 307  10 308  12------------00000000--------00000000 -69----------------  90  33 -8310338---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0147 307  11 307  10 306  11------------00000000--------00000000 -69----------------  90  33 -8310338---- -50---- -10   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0148 304  11 307  11 303  12------------00000000--------00000000 -69----------------  90  33 -8310338---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0149 300  11 307  11 297  11------------00000000--------00000000 -69----------------  90  33 -8310338---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0150 297  10 306  11 297  11------------00000000--------00000000 -69----------------  90  33 -8310338---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0151 296  10 305  11 295  11------------00000000--------00000000 -68----------------  90  33 -8210338---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0152 294  11 303  11 294  12------------00000000--------00000000 -68----------------  90  33 -8210338---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0153 293  11 301  11 293  12------------00000000--------00000000 -68----------------  90  33 -8210338---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0154 293  11 300  11 294  11------------00000000--------00000000 -67----------------  90  33 -8110338---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0155 294  11 298  11 293  11------------00000000--------00000000 -67----------------  90  33 -8110338---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0156 293  11 296  11 293  11------------00000000--------00000000 -67----------------  89  33 -8210338---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0157 293  11 295  11 293  12------------00000000--------00000000 -66----------------  89  33 -8110338---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0158 293  11 294  11 294  11------------00000000--------00000000 -66----------------  89  33 -8110338---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0159 294  11 294  11 294  12------------00000000--------00000000 -66----------------  89  33 -8110338---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0200 294  11 294  11 294  12------------00000000--------00000000 -66----------------  88  33 -8310338---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0201 294  11 294  11 293  11------------00000000--------00000000 -66----------------  88  33 -8310338---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0202 292  11 293  11 292  12------------00000000--------00000000 -66----------------  88  33 -8310338---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0203 291  12 293  11 290  12------------00000000--------00000000 -66----------------  88  33 -8310338---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0204 289  12 292  11 287  13------------00000000--------00000000 -66----------------  88  33 -8310339---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0205 288  12 292  11 288  12------------00000000--------00000000 -66----------------  88  33 -8310339---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0206 287  12 291  11 287  12------------00000000--------00000000 -66----------------  88  33 -8310339---- -50---- -11   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0207 286  12 290  11 285  12------------00000000--------00000000 -66----------------  88  33 -8310338---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0208 285  11 289  11 284  11------------00000000--------00000000 -66----------------  88  33 -8310338---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0209 284  11 288  11 284  11------------00000000--------00000000 -65----------------  88  33 -8210338---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0210 284  11 287  11 284  11------------00000000--------00000000 -65----------------  88  33 -8210338---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0211 286  11 287  11 287  12------------00000000--------00000000 -65----------------  87  33 -8310338---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0212 289  11 287  12 291  12------------00000000--------00000000 -65----------------  87  33 -8310338---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0213 291  12 287  12 291  12------------00000000--------00000000 -65----------------  87  33 -8310338---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0214 291  12 287  12 291  14------------00000000--------00000000 -65----------------  87  33 -8310338---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0215 291  12 287  12 291  15------------00000000--------00000000 -66----------------  87  32 -8410337---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0216 291  12 288  12 292  13------------00000000--------00000000 -66----------------  87  32 -8410337---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0217 292  12 289  12 292  14------------00000000--------00000000 -66----------------  87  32 -8410337---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0218 291  13 289  12 290  15------------00000000--------00000000 -66----------------  87  32 -8410337---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0219 288  14 290  12 287  15------------00000000--------00000000 -66----------------  88  33 -8310337---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0220 286  15 290  13 285  16------------00000000--------00000000 -65----------------  88  33 -8210337---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0221 285  14 290  13 285  15------------00000000--------00000000 -65----------------  87  33 -8310337---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0222 285  14 289  13 284  16------------00000000--------00000000 -64----------------  87  33 -8210338---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0223 284  13 288  13 284  15------------00000000--------00000000 -64----------------  86  33 -8410338---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0224 283  13 287  14 283  14------------00000000--------00000000 -64----------------  86  33 -8410338---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0225 281  13 286  14 280  14------------00000000--------00000000 -64----------------  86  33 -8410338---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0226 279  13 285  14 278  15------------00000000--------00000000 -64----------------  85  32 -8510338---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0227 277  13 283  14 276  14------------00000000--------00000000 -63----------------  85  32 -8410338---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0228 273  12 281  14 270  15------------00000000--------00000000 -63----------------  85  32 -8410338---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0229 269  12 279  13 267  12------------00000000--------00000000 -63----------------  85  32 -8410338---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0230 265  11 277  13 263  12------------00000000--------00000000 -63----------------  85  32 -8410338---- -51---- -12   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0231 263  11 275  12 263  12------------00000000--------00000000 -63----------------  85  32 -8410338---- -51---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0232 262  12 273  12 262  14------------00000000--------00000000 -63----------------  85  32 -8410338---- -51---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0233 262  12 270  12 263  12------------00000000--------00000000 -63----------------  85  32 -8410338---- -51---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0234 262  11 268  12 262  12------------00000000--------00000000 -63----------------  85  32 -8410338---- -51---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0235 263  12 267  12 265  13------------00000000--------00000000 -63----------------  85  32 -8410338---- -51---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0236 265  12 266  11 265  14------------00000000--------00000000 -64----------------  85  32 -8510338---- -51---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0237 266  12 265  11 266  14------------00000000--------00000000 -64----------------  85  32 -8510338---- -51---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0238 267  13 264  12 268  15------------00000000--------00000000 -64----------------  85  32 -8510339---- -51---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0239 268  14 265  12 269  16------------00000000--------00000000 -64----------------  85  32 -8510339---- -51---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0240 269  15 265  12 270  16------------00000000--------00000000 -64----------------  86  33 -8410339---- -51---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0241 268  15 266  13 267  16------------00000000--------00000000 -64----------------  86  33 -8410339---- -51---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0242 267  14 266  13 267  15------------00000000--------00000000 -64----------------  86  33 -8410338---- -51---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0243 267  14 267  13 268  14------------00000000--------00000000 -64----------------  86  33 -8410338---- -51---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0244 269  13 268  13 270  13------------00000000--------00000000 -64----------------  87  33 -8210339---- -51---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0245 271  12 268  13 273  13------------00000000--------00000000 -64----------------  87  33 -8210339---- -51---- -13   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0246 273  12 269  13 273  12------------00000000--------00000000 -64----------------  87  33 -8210339---- -51---- -13   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0247 273  11 270  13 272  11------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -13   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0248 271  10 270  13 271  11------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0249 272  10 270  12 273  11------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0250 273  10 271  12 273  11------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -13   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0251 273  10 271  11 273  11------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0252 273  10 272  11 273  11------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -13   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0253 271  10 272  10 269  10------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -13   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0254 270   9 272  10 271  10------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -13   8  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0255 274   9 272  10 277  10------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -13   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0256 277   9 273  10 277  11------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -13   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0257 276   9 273  10 274  12------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -13   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0258 274  10 273  10 273  11------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -13   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0259 273  10 273  10 272  13------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -13   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0300 271  11 273  10 270  15------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -14   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0301 269  11 272  10 267  12------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -14   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0302 267  11 272  10 267  13------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -14   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0303 267  12 272  11 268  14------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -14   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
0304 267  13 271  11 266  16------------00000000--------00000000 -64----------------  87  33 -8210338---- -52---- -14   7  18  26-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0011NNNNNNNNNNNNNNNNN
