58463 2016   04   271213000E305300N   46   56  105    031-------1111-1-101-1111111111-------V1.00---------------------------------------------------------------------------------------------------------------------------------------------------------------
2001  76  15  78  14  79  23------------00000000--------00000000 156----------------  99 175 15410091---- 158---- 161 164 166 164-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2002  77  19  78  14  76  28------------00000000--------00000000 156----------------  99 175 15410091---- 158---- 161 164 166 164-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2003  74  22  77  15  72  28------------00000000--------00000000 156----------------  99 175 15410090---- 158---- 161 164 166 164-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2004  70  23  75  16  68  31------------00000000--------00000000 156----------------  99 175 15410090---- 158---- 161 164 166 164-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2005  61  21  73  17  55  23------------00000000--------00000000 156----------------  99 175 15410090---- 158---- 161 164 166 164-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2006  53  19  70  18  52  28------------00000000--------00000000 156----------------  99 175 15410090---- 158---- 161 164 166 164-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2007  52  19  68  18  52  34------------00000000--------00000000 156----------------  99 175 15410090---- 158---- 161 164 166 164-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2008  54  16  66  19  56  22------------00000000--------00000000 156----------------  99 175 15410090---- 158---- 161 164 166 164-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2009  63  13  65  18  70  17------------00000000--------00000000 156----------------  99 175 15410090---- 158---- 161 164 166 164-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2010  68  15  65  19  66  21------------00000000--------00000000 156----------------  99 175 15410090---- 158---- 161 164 166 164-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2011  64  16  63  19  62  21------------00000000--------00000000 156----------------  99 175 15410090---- 158---- 161 164 166 164-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2012  61  18  61  18  61  25------------00000000--------00000000 156----------------  99 175 15410089---- 158---- 161 164 166 164-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2013  58  18  60  18  55  21------------00000000--------00000000 156----------------  99 175 15410089---- 158---- 161 164 166 164-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2014  62  17  60  17  69  24------------00000000--------00000000 156----------------  99 175 15410089---- 158---- 161 164 166 164-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2015  68  19  61  17  67  25------------00000000--------00000000 156----------------  99 175 15410088---- 158---- 161 164 166 164-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2016  68  19  63  17  69  24------------00000000--------00000000 156----------------  99 175 15410088---- 158---- 161 164 166 164-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
