58463 2015   08   291213000E305300N   46   56  105    031-------1111-1-111-1111111111-------V1.00---------------------------------------------------------------------------------------------------------------------------------------------------------------
2001  58  18  63  16  58  22------------00000000--------00000000 255----------------  84 274 22610083---- 248---- 261 271 275 273-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2002  63  17  64  16  68  24------------00000000--------00000000 255----------------  84 274 22610083---- 248---- 261 271 274 273-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2003  67  15  65  16  66  18------------00000000--------00000000 255----------------  84 274 22610083---- 248---- 261 271 274 273-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2004  69  14  65  16  72  19------------00000000--------00000000 254----------------  85 276 22710083---- 248---- 261 271 274 273-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2005  76  15  67  16  80  23------------00000000--------00000000 254----------------  85 276 22710083---- 248---- 260 271 274 273-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2006  77  16  67  16  74  25------------00000000--------00000000 254----------------  85 276 22710083---- 248---- 260 271 274 272-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2007  75  17  69  16  77  21------------00000000--------00000000 254----------------  85 276 22710083---- 248---- 260 270 274 272-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2008  77  15  70  16  78  17------------00000000--------00000000 254----------------  85 276 22710083---- 248---- 260 270 274 272-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2009  80  17  71  16  82  26------------00000000--------00000000 254----------------  85 276 22710083---- 247---- 260 270 274 272-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2010  81  19  74  16  80  23------------00000000--------00000000 254----------------  85 276 22710083---- 247---- 260 270 274 272-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2011  84  18  77  16  88  25------------00000000--------00000000 254----------------  85 276 22710083---- 247---- 260 270 274 272-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2012  87  19  78  17  86  25------------00000000--------00000000 254----------------  86 279 22910083---- 247---- 260 270 274 272-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2013  86  19  80  17  86  25------------00000000--------00000000 254----------------  86 279 22910083---- 247---- 260 270 274 272-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
2014  86  19  82  18  87  23------------00000000--------00000000 254----------------  86 279 22910083---- 247---- 260 270 274 272-------------------------------------------------------------------------------000000NNN00NN000NNNN0000N0N0000NNNNNNNNNNNNNNNNN
